stop_name,district,total_boardings,total_alightings,total_users,route_count,boardings_per_route,commute_boardings,evening_boardings,commute_focus_pct,evening_focus_pct,peak_hour,boarding_alighting_gap,imbalance_index,stop_type,latitude,longitude
달성공원앞,,102688,87341,190029,,,,,,,,15347,0.08076135747701667,생활형,,
압량신협,,102603,74423,177026,,,209,154,23.2739420935412,17.14922048997773,6시,28180,0.15918565634426582,생활형,,
농협방촌지점,동구,102566,11741,114307,1,102566.0,116,258,10.497737556561086,23.34841628959276,11시,90825,0.7945707611957273,생활형,35.88216678,128.6656443
연경금성백조예미지앞,북구,102300,56730,159030,5,20460.0,678,151,51.79526355996944,11.535523300229181,7시,45570,0.28654970760233917,출근형,35.94439833,128.6150067
동원초등학교후문건너,수성구,102230,18731,120961,1,102230.0,351,258,30.15463917525773,22.164948453608247,8시,83499,0.6902968725456965,출근형,35.8649839,128.6390539
성보교통,,102210,9583,111793,,,,,,,,92627,0.828558138702781,생활형,,
칠곡경북대병원후문앞,북구,102076,534,102610,8,12759.5,69,286,6.382978723404255,26.456984273820538,15시,101542,0.9895916577331644,퇴근형,35.95611833,128.5658217
하나리움앞,달성군,101975,234509,336484,2,50987.5,396,317,28.105039034776436,22.498225691980128,7시,-132534,0.3938790551705282,출근형,35.69551167,128.463705
대구삼성창조캠퍼스1,북구,101911,27443,129354,2,50955.5,161,288,16.49590163934426,29.508196721311474,18시,74468,0.5756915132118063,퇴근형,35.88254,128.5946833
서대구고속버스터미널,서구,101803,177877,279680,3,33934.333333333336,335,510,18.47766133480419,28.130170987313846,18시,-76074,0.2720037185354691,퇴근형,35.89020167,128.55759
팔레스호텔앞2,남구,101607,98443,200050,2,50803.5,268,304,22.167080231596362,25.144747725392886,7시,3164,0.015816045988502874,퇴근형,35.84315,128.5981367
서동초등학교앞,달성군,101357,8031,109388,3,33785.666666666664,919,446,33.83652430044183,16.42120765832106,7시,93326,0.8531648809741471,출근형,35.87258667,128.4886967
대신미싱골목앞,중구,101271,54340,155611,3,33757.0,86,426,4.493207941483804,22.25705329153605,15시,46931,0.3015917897834986,생활형,35.87200333,128.5820583
성서우체국앞,달서구,101212,137547,238759,2,50606.0,217,604,13.017396520695861,36.23275344931014,18시,-36335,0.15218274494364611,퇴근형,35.85306237,128.507434
세원정공건너,,100471,13196,113667,,,,,,,,87275,0.7678129976158428,생활형,,
월배이안아파트건너,달서구,100376,5351,105727,2,50188.0,301,266,25.336700336700336,22.39057239057239,7시,95025,0.8987770389777445,출근형,35.8197553,128.5211537
교항리앞,달성군,100373,133656,234029,3,33457.666666666664,344,158,32.69961977186312,15.019011406844108,7시,-33283,0.14221741749954064,출근형,35.78386198,128.4490943
상동천주교회앞,수성구,99916,136024,235940,5,19983.2,218,310,16.4033107599699,23.325808878856282,12시,-36108,0.15303890819699922,생활형,35.83040435,128.6107517
대구역서희스타힐스건너,북구,99901,76318,176219,2,49950.5,528,308,32.774674115456236,19.118559900682804,8시,23583,0.13382779382472945,출근형,35.87870068,128.5896707
정부대구지방합동청사후문2,달서구,99741,10922,110663,1,99741.0,58,363,5.3406998158379375,33.42541436464088,17시,88819,0.8026079177322141,퇴근형,35.80486963,128.5178091
반야월역(4번출구)2,동구,99310,57189,156499,6,16551.666666666668,193,424,11.99502796768179,26.351771286513365,17시,42121,0.2691454897475383,퇴근형,35.86610333,128.7147333
영남이공대학건너,,98972,27659,126631,,,,,,,,71313,0.563155941278202,생활형,,
더샵수성라크에르아파트건너,수성구,98920,82323,181243,2,49460.0,257,351,15.737905695039803,21.49418248622168,16시,16597,0.09157319179223473,생활형,35.82205,128.6294967
동인치안센터앞,,98745,69506,168251,,,,,,,,29239,0.17378202804143808,생활형,,
상인동화아이위시아파트앞,달서구,98707,139878,238585,3,32902.333333333336,224,269,16.338439095550694,19.620714806710428,9시,-41171,0.17256323742062576,생활형,35.81076325,128.5459628
신암건영캐스빌아파트,동구,98177,7682,105859,1,98177.0,524,204,38.276113951789625,14.901387874360847,7시,90495,0.8548635449040705,출근형,35.87796475,128.6184693
홈플러스대구점건너,,98133,30422,128555,,,,,,,,67711,0.526708412741628,생활형,,
대구스타디움앞,수성구,98083,51545,149628,4,24520.75,34,242,4.081632653061225,29.051620648259302,16시,46538,0.31102467452615823,퇴근형,35.83226892,128.6914149
e-편한세상월배건너,달서구,97885,7538,105423,1,97885.0,496,212,38.41982958946553,16.421378776142525,7시,90347,0.8569951528603815,출근형,35.82736067,128.5235014
우미린아파트앞,달성군,97633,14316,111949,3,32544.333333333332,817,278,38.213283442469596,13.002806361085126,7시,83317,0.744240681024395,출근형,35.69348057,128.464968
상동시장앞,수성구,97183,38061,135244,1,97183.0,227,211,21.057513914656774,19.573283858998145,12시,59122,0.43715063145130284,생활형,35.8347,128.6098683
명곡미래빌5단지앞,달성군,96997,45094,142091,3,32332.333333333332,280,188,25.998142989786444,17.45589600742804,8시,51903,0.36527999662188315,출근형,35.79819,128.4917867
학산아파트앞,달성군,96915,30108,127023,2,48457.5,477,242,38.56103476151981,19.56345998383185,7시,66807,0.525944120356156,출근형,35.69152667,128.449075
대봉1동행정복지센터건너,중구,96849,16358,113207,1,96849.0,236,374,16.67844522968198,26.431095406360424,16시,80491,0.7110072698684711,퇴근형,35.86137325,128.6034295
중리삼거리2,동구,96845,454,97299,2,48422.5,65,291,6.68724279835391,29.938271604938272,15시,96391,0.9906679410888087,퇴근형,35.97752167,128.630555
명곡미래빌3단지건너,달성군,96734,114345,211079,3,32244.666666666668,601,219,37.28287841191067,13.58560794044665,8시,-17611,0.08343321694720934,출근형,35.79740333,128.4947317
마늘유통센터건너,,96443,2858,99301,,,19,317,3.2203389830508473,53.72881355932203,17시,93585,0.9424376390972901,퇴근형,,
KT북대구지사건너,북구,96437,24309,120746,1,96437.0,229,287,21.788772597526165,27.30732635585157,18시,72128,0.5973531214284531,퇴근형,35.88118167,128.582075
방촌치안센터건너,동구,96294,112095,208389,7,13756.285714285714,211,241,19.234275296262535,21.969006381039197,11시,-15801,0.0758245396829967,생활형,35.87878792,128.6726594
성서농협본리동지점건너,,96110,31768,127878,,,,,,,,64342,0.5031514412174103,생활형,,
안심효성타운건너,,95928,32928,128856,,,,,,,,63000,0.48891786179921776,생활형,,
덕원고등학교앞,수성구,95772,73368,169140,4,23943.0,99,264,9.226467847157501,24.60391425908667,15시,22404,0.13245831855267826,생활형,35.83014,128.7042233
상인청구타운앞,달서구,95758,31481,127239,2,47879.0,217,197,22.440537745604964,20.372285418821097,6시,64277,0.5051674408003836,생활형,35.81572833,128.54641
두류스타힐스앞,,95653,20464,116117,,,3245,3135,24.24174510682803,23.419991035410128,8시,75189,0.6475279244210581,생활형,,
화성파크드림A,,95225,540,95765,,,18,39,11.76470588235294,25.49019607843137,20시,94685,0.9887223933587428,퇴근형,,
구지중학교앞,달성군,94691,440,95131,1,94691.0,76,12,52.77777777777778,8.333333333333332,7시,94251,0.9907495979228642,출근형,35.65982667,128.4176067
대구연경아이파크아파트앞,동구,94583,45379,139962,3,31527.666666666668,133,235,15.48311990686845,27.357392316647267,18시,49204,0.351552564267444,퇴근형,35.94464258,128.6293383
각산역(2번출구),동구,94428,129147,223575,4,23607.0,116,209,14.499999999999998,26.125,22시,-34719,0.15529017108352902,퇴근형,35.86753167,128.7230917
장기초등학교,달서구,94336,35717,130053,1,94336.0,352,229,32.26397800183318,20.989917506874427,7시,58619,0.4507316247991204,출근형,35.84482167,128.5283167
매곡초등학교앞,달성군,94276,14891,109167,5,18855.2,221,156,28.7012987012987,20.259740259740262,7시,79385,0.7271886192713916,출근형,35.86303,128.46744
구암초등학교건너,북구,94245,19358,113603,3,31415.0,148,185,13.273542600896862,16.591928251121075,16시,74887,0.6591991408677588,생활형,35.92761552,128.5591086
매천수산시장앞,북구,94168,11552,105720,4,23542.0,174,235,18.08731808731809,24.42827442827443,16시,82616,0.7814604615966705,생활형,35.90104333,128.5415233
옥곡부영두리마을,,93241,5258,98499,,,24,9,22.857142857142858,8.571428571428571,11시,87983,0.8932374947969015,생활형,,
금호시장앞,,93099,1012,94111,,,24,21,22.22222222222222,19.444444444444446,9시,92087,0.9784934811021029,생활형,,
냉천리1,달성군,92890,4348,97238,5,18578.0,213,186,20.579710144927535,17.971014492753625,10시,88542,0.9105699417923034,생활형,35.78276,128.6437717
용금공단건너,달성군,92455,17036,109491,4,23113.75,0,4,0.0,100.0,19시,75419,0.6888146057666841,퇴근형,35.68106,128.4644
동문고등학교앞,수성구,92378,22469,114847,3,30792.666666666668,69,90,6.199460916442049,8.086253369272237,16시,69909,0.6087142023735926,생활형,35.87814022,128.6503635
대구물류터미널앞,달서구,92304,17167,109471,2,46152.0,86,444,8.6,44.4,17시,75137,0.6863644252815814,퇴근형,35.83646167,128.5196517
관음공영주차장앞,북구,92299,11856,104155,1,92299.0,229,197,24.054621848739497,20.69327731092437,8시,80443,0.7723393020018242,생활형,35.93974167,128.544435
성서푸른마을아파트앞2,달서구,91956,57215,149171,4,22989.0,424,331,24.98526812021214,19.50500883912787,8시,34741,0.23289379302947624,생활형,35.85920167,128.5087167
정평성당앞,,91935,17953,109888,,,208,196,27.40447957839262,25.823451910408433,8시,73982,0.6732491263832265,출퇴근형,,
논공읍행정복지센터건너1,달성군,91868,32359,124227,2,45934.0,279,222,25.502742230347348,20.29250457038391,8시,59509,0.47903434841057096,출근형,35.77436153,128.4215133
상림리 건너,,91598,81801,173399,,,156,93,29.601518026565465,17.647058823529413,8시,9797,0.056499749133501344,출근형,,
범어4동행정복지센터앞,,91422,57436,148858,,,,,,,,33986,0.22831154523102554,생활형,,
서한이다음4차건너,동구,91123,11079,102202,1,91123.0,515,77,44.74370112945265,6.689834926151173,7시,80044,0.7831940666523161,출근형,35.87988362,128.7522839
논공삼거리1,달성군,91063,2342,93405,2,45531.5,331,185,32.93532338308457,18.407960199004975,7시,88721,0.9498527916064451,출근형,35.72673167,128.4356383
달구벌종합복지관건너,달서구,91001,18970,109971,2,45500.5,187,250,12.82578875171468,17.146776406035666,15시,72031,0.6549999545334679,생활형,35.85319667,128.5246717
수성알파시티청아람앞,수성구,90847,23693,114540,1,90847.0,505,257,36.9692532942899,18.814055636896047,7시,67154,0.5862929980792736,출근형,35.83501,128.6979783
연경동종점1,북구,90822,23194,114016,3,30274.0,94,29,33.215547703180206,10.247349823321555,8시,67628,0.5931448217793994,출근형,35.94087667,128.6223783
각산비나리공원건너,동구,90807,16059,106866,2,45403.5,64,236,8.579088471849866,31.63538873994638,18시,74748,0.6994553927348268,퇴근형,35.87861573,128.7155047
한국산업은행성서지점건너,달서구,90744,116519,207263,8,11343.0,184,822,11.909385113268609,53.20388349514563,18시,-25775,0.1243589063170947,퇴근형,35.83520173,128.4949702
노변중학교,수성구,90665,18890,109555,1,90665.0,387,140,36.61305581835383,13.245033112582782,7시,71775,0.6551503810871252,출근형,35.83838833,128.6949883
칠곡그린빌6단지건너,북구,90628,66727,157355,4,22657.0,439,144,37.23494486853266,12.213740458015266,8시,23901,0.15189221823265864,출근형,35.944865,128.56674
압량읍사무소 건너,,90602,74137,164739,,,137,95,23.499142367066895,16.295025728987994,7시,16465,0.09994597514856834,생활형,,
옥산청구아파트 건너,,90583,9902,100485,,,27,10,27.0,10.0,9시,80681,0.8029158580882719,출근형,,
서대구역네거리2,서구,90335,18438,108773,3,30111.666666666668,48,544,4.651162790697675,52.71317829457365,18시,71897,0.6609820451766523,퇴근형,35.87731798,128.5394557
농산물도매시장건너,북구,89474,13032,102506,2,44737.0,259,242,26.37474541751528,24.643584521384927,7시,76442,0.7457319571537275,출근형,35.90425167,128.5423117
영남네오빌앞,북구,89154,43036,132190,2,44577.0,144,440,11.62227602905569,35.512510088781276,18시,46118,0.3488766169906952,퇴근형,35.94189333,128.560095
신당동행정복지센터건너,달서구,89065,92011,181076,3,29688.333333333332,226,196,23.940677966101696,20.76271186440678,7시,-2946,0.016269411738717446,생활형,35.85932865,128.4989575
남부초등학교건너,달서구,88912,5921,94833,1,88912.0,265,191,24.003623188405797,17.30072463768116,8시,82991,0.8751278563369291,생활형,35.84465167,128.5523983
부기리LH아파트,,88685,49920,138605,,,239,119,38.24,19.040000000000003,8시,38765,0.27967966523574184,출근형,,
구암가구골목1,북구,88542,68187,156729,4,22135.5,455,142,43.582375478927204,13.601532567049809,7시,20355,0.12987385869877305,출근형,35.92533,128.5557367
화원시장앞,달성군,88237,51125,139362,2,44118.5,234,228,18.675179569034317,18.196328810853952,11시,37112,0.2662992781389475,생활형,35.800965,128.5001817
원대오거리북편1,북구,88224,177786,266010,2,44112.0,262,352,23.330365093499555,31.34461264470169,17시,-89562,0.33668659072967183,퇴근형,35.88875167,128.5762467
우록리(종점),달성군,88186,5379,93565,1,88186.0,188,142,22.434367541766107,16.94510739856802,9시,82807,0.8850211083204189,생활형,35.72257583,128.6432982
뉴평리도서관앞,서구,88084,10202,98286,3,29361.333333333332,1387,861,31.21062106210621,19.374437443744373,8시,77882,0.7924017662739352,출근형,35.86925898,128.563216
서대구KTX영무예다음앞,서구,88045,63401,151446,6,14674.166666666666,393,218,30.277349768875194,16.79506933744222,7시,24644,0.16272466753826445,출근형,35.87626842,128.5470573
대곡주공5단지건너,달서구,87863,10634,98497,1,87863.0,326,193,31.047619047619047,18.38095238095238,8시,77229,0.7840746418672649,출근형,35.8098926,128.5323095
건들바위건너,중구,87813,59156,146969,3,29271.0,263,276,21.82572614107884,22.904564315352697,18시,28657,0.1949866978750621,생활형,35.85745307,128.5985589
솔렌스힐앞,동구,87701,43140,130841,1,87701.0,256,224,22.22222222222222,19.444444444444446,9시,44561,0.34057367338983957,생활형,35.87145667,128.6238033
보성기계건너,북구,87481,7781,95262,2,43740.5,0,643,0.0,75.20467836257309,17시,79700,0.8366400033591569,퇴근형,35.89799,128.568515
팔공초중학교건너,동구,87406,28263,115669,2,43703.0,196,183,23.47305389221557,21.916167664670656,16시,59143,0.511312451910192,생활형,35.94646667,128.6283117
관음어린이집,북구,87179,14770,101949,1,87179.0,330,201,33.06613226452906,20.140280561122246,7시,72409,0.7102472805029966,출근형,35.94333333,128.545095
대구선방촌공원,동구,87107,7781,94888,1,87107.0,262,246,24.71698113207547,23.20754716981132,8시,79326,0.8359961217435292,생활형,35.88083,128.6697767
상인제림아파트앞,달서구,87057,126194,213251,3,29019.0,180,170,21.428571428571427,20.238095238095237,8시,-39137,0.18352551687917054,생활형,35.81321112,128.5484132
월배아이파크2차앞,달서구,86872,168777,255649,6,14478.666666666666,497,182,47.46895893027698,17.382999044890163,7시,-81905,0.3203806781954946,출근형,35.81694717,128.5106607
동대구초등학교건너,동구,86571,13635,100206,2,43285.5,426,132,39.92502343017807,12.371134020618557,7시,72936,0.7278606071492725,출근형,35.87857365,128.6206922
시지대성유니드건너,수성구,86420,6181,92601,1,86420.0,409,163,39.026717557251914,15.553435114503817,7시,80239,0.8665025215710414,출근형,35.83942333,128.7235967
대성베르힐1차건너1,,86144,136547,222691,,,83,249,10.259579728059332,30.778739184178,16시,-50403,0.22633604411493954,퇴근형,,
관음동행정복지센터앞,북구,86139,11323,97462,1,86139.0,285,177,31.113537117903928,19.323144104803493,8시,74816,0.767642773593811,출근형,35.94480767,128.5464322
대구시동인청사건너,중구,86072,168704,254776,2,43036.0,242,338,19.77124183006536,27.61437908496732,18시,-82632,0.3243319621942412,퇴근형,35.87201307,128.6007753
칠곡경북대병원,북구,85962,21889,107851,8,10745.25,108,368,9.30232558139535,31.69681309216193,17시,64073,0.5940881401192386,퇴근형,35.95746167,128.5658683
월배중학교건너,달서구,85899,87442,173341,2,42949.5,304,172,33.151581243184296,18.75681570338059,8시,-1543,0.008901529355432355,출근형,35.81467,128.5349783
진량우체국 건너,,85856,15533,101389,,,0,0,0.0,0.0,16시,70323,0.693595952223614,생활형,,
화남초등학교건너,달성군,85855,37133,122988,2,42927.5,193,220,19.734151329243353,22.494887525562373,16시,48722,0.39615247015969035,생활형,35.8003786,128.4976473
남부자동차종합시장앞,달서구,85809,23867,109676,2,42904.5,192,353,22.45614035087719,41.28654970760234,18시,61942,0.5647726029395674,퇴근형,35.83690167,128.523075
이월드(구.우방랜드)건너,달서구,85714,18914,104628,1,85714.0,187,328,17.775665399239543,31.1787072243346,21시,66800,0.638452421913828,퇴근형,35.85578123,128.562291
서부정류장역북편1,달서구,85670,67686,153356,1,85670.0,300,196,28.40909090909091,18.560606060606062,8시,17984,0.11726962101254597,출근형,35.83904833,128.5569617
달성화성파크드림앞,달성군,85660,47977,133637,5,17132.0,356,243,38.44492440604751,26.241900647948164,7시,37683,0.281980289889776,출퇴근형,35.65500667,128.4173017
동침산네거리,북구,85609,132954,218563,3,28536.333333333332,197,242,20.649895178197063,25.366876310272534,18시,-47345,0.2166194644107191,퇴근형,35.88653833,128.5993683
달성군청건너,달성군,85534,7912,93446,3,28511.333333333332,116,232,12.733260153677278,25.466520307354557,15시,77622,0.8306615585471824,퇴근형,35.775287,128.4304
청라국민체육센터건너,중구,85474,35692,121166,2,42737.0,197,330,15.118956254796622,25.326170376055256,17시,49782,0.41085783140484955,퇴근형,35.85674,128.6019733
경창산업,달서구,85380,19731,105111,2,42690.0,126,408,18.287373004354137,59.21625544267054,17시,65649,0.6245683134971601,퇴근형,35.83334667,128.5071517
월배차량기지앞,달서구,85010,11366,96376,4,21252.5,314,244,31.62134944612286,24.57200402819738,7시,73644,0.7641321490827592,출근형,35.81519707,128.5128394
지산화성파크드림,수성구,84801,27003,111804,2,42400.5,187,264,19.33815925542916,27.30093071354705,18시,57798,0.516958248363207,퇴근형,35.82711122,128.6274533
대구향교앞,중구,84742,54274,139016,2,42371.0,118,267,10.936051899907321,24.7451343836886,16시,30468,0.21916901651608447,생활형,35.86015035,128.5957724
평리네거리1,,84685,110250,194935,,,,,,,,-25565,0.1311462795290738,생활형,,
연화리,달성군,84650,10429,95079,11,7695.454545454545,127,177,17.46905089408528,24.346629986244842,15시,74221,0.780624533282849,생활형,35.85469917,128.4508458
앞산힐스테이트앞,,84397,34018,118415,,,,,,,,50379,0.42544441160325974,생활형,,
무태조야동연경분소2,북구,84226,26287,110513,4,21056.5,200,250,20.42900919305414,25.536261491317667,7시,57939,0.5242731624333788,퇴근형,35.94232833,128.6187767
강북소방서건너,북구,83902,81431,165333,5,16780.4,263,222,23.779385171790235,20.07233273056058,8시,2471,0.014945594648376307,생활형,35.94263382,128.5664701
금사리하이빌APT건너,동구,83876,11361,95237,1,83876.0,286,144,27.659574468085108,13.926499032882012,9시,72515,0.7614162562869473,출근형,35.88400958,128.6561433
유가읍사무소건너,,83876,3294,87170,,,,,,,,80582,0.9244235402087875,생활형,,
범어2동2,수성구,83845,21690,105535,1,83845.0,306,160,29.853658536585364,15.609756097560975,8시,62155,0.5889515326668877,출근형,35.86296333,128.6356267
하양한전 건너,,83736,21494,105230,,,17,15,20.98765432098765,18.51851851851852,8시,62242,0.5914853178751307,생활형,,
남구청건너1,남구,83732,5992,89724,1,83732.0,153,259,15.423387096774194,26.108870967741936,18시,77740,0.8664348446346574,퇴근형,35.84615047,128.5985031
황금2동치안센터건너,수성구,83355,66737,150092,2,41677.5,282,235,28.923076923076923,24.102564102564102,8시,16618,0.1107187591610479,출근형,35.84860833,128.61666
그린빌4단지건너,북구,83350,9643,92993,2,41675.0,280,264,24.43280977312391,23.036649214659686,7시,73707,0.7926080457668857,생활형,35.938525,128.5683367
매일신문사앞,중구,82710,46572,129282,3,27570.0,94,381,7.478122513922036,30.310262529832936,16시,36138,0.27952847264120295,퇴근형,35.86818405,128.5871519
고성지구대1,북구,82565,62779,145344,2,41282.5,339,339,23.8061797752809,23.8061797752809,8시,19786,0.13613221047996477,생활형,35.87932962,128.5890405
대곡중학교앞,달서구,82556,2017,84573,1,82556.0,379,85,34.11341134113412,7.650765076507652,8시,80539,0.9523015619642202,출근형,35.80699907,128.5332673
대구북부소방서앞,북구,82549,129484,212033,2,41274.5,237,265,21.803127874885003,24.379024839006437,18시,-46935,0.2213570529115751,생활형,35.877735,128.5945717
월배농협대덕지점건너,달서구,82520,38168,120688,2,41260.0,170,232,16.037735849056602,21.88679245283019,11시,44352,0.36749303990454724,생활형,35.81270167,128.54544
이곡역(2번출구),달서구,82433,2947,85380,1,82433.0,347,201,39.88505747126437,23.103448275862068,7시,79486,0.9309674396814243,출근형,35.848643,128.5157346
제일규산,달서구,82411,8246,90657,3,27470.333333333332,46,367,8.19964349376114,65.41889483065954,17시,74165,0.8180835456721489,퇴근형,35.82037667,128.504965
비슬초등학교건너,달성군,82401,3871,86272,1,82401.0,185,208,19.290928050052138,21.689259645464027,16시,78530,0.9102605712166172,생활형,35.69697207,128.4570746
한양산호아파트건너,북구,82352,10642,92994,2,41176.0,275,117,37.72290809327846,16.049382716049383,7시,71710,0.7711250188184184,출근형,35.9424925,128.5549748
대봉1동행정복지센터앞,중구,82042,68846,150888,1,82042.0,189,345,15.72379367720466,28.70216306156406,17시,13196,0.0874555962038068,퇴근형,35.86037343,128.6041736
서대구공단네거리2,서구,81788,96763,178551,4,20447.0,110,413,13.268998793727382,49.819059107358264,18시,-14975,0.08386959468163158,퇴근형,35.86955377,128.5379961
한국폴리텍대학(영남융합기술캠퍼스),동구,81769,382900,464669,7,11681.285714285714,180,253,17.526777020447906,24.634858812074,16시,-301131,0.6480548519483762,생활형,35.91948667,128.6413483
풍국주정공업,달서구,81386,12484,93870,3,27128.666666666668,66,417,8.538163001293661,53.94566623544631,17시,68902,0.7340151273037179,퇴근형,35.823085,128.507355
성당래미안·e-편한세상앞,,81228,33142,114370,,,,,,,,48086,0.420442423712512,생활형,,
파티마병원건너2,,81185,58458,139643,,,,,,,,22727,0.16275072864375587,생활형,,
상수도사업본부시설관리소앞,북구,81018,101380,182398,3,27006.0,188,320,21.93698949824971,37.33955659276546,18시,-20362,0.11163499599776314,퇴근형,35.90228822,128.60307
삼산리(삼산교회건너),달성군,80810,1370,82180,2,40405.0,393,228,30.559875583203734,17.729393468118197,9시,79440,0.9666585543927964,출근형,35.73601667,128.6604417
차천네거리2,달성군,80763,8874,89637,2,40381.5,160,242,15.151515151515152,22.916666666666664,16시,71889,0.8020014056695338,생활형,35.67324338,128.4493167
매천시장지하차도,북구,80658,92862,173520,3,26886.0,179,215,21.30952380952381,25.595238095238095,9시,-12204,0.07033195020746888,퇴근형,35.90363052,128.5411795
이진캐스빌앞,달성군,80577,69675,150252,3,26859.0,229,193,24.054621848739497,20.27310924369748,7시,10902,0.07255810238798818,생활형,35.78264833,128.4403267
유신섬유네거리1,달성군,80427,13843,94270,1,80427.0,124,432,14.335260115606937,49.94219653179191,17시,66584,0.7063116580036066,퇴근형,35.733502,128.46768
새론중학교건너,동구,80423,42756,123179,2,40211.5,73,87,7.2781655034895305,8.673978065802594,15시,37667,0.3057907597886003,생활형,35.87832167,128.7253533
룸비니유치원앞,남구,80240,34851,115091,3,26746.666666666668,286,121,32.94930875576037,13.940092165898617,7시,45389,0.39437488595980574,출근형,35.83527833,128.5741467
새론초등학교앞,동구,80225,41148,121373,1,80225.0,605,139,61.04944500504541,14.026236125126134,7시,39077,0.3219579313356348,출근형,35.88517167,128.7164
함지초등학교건너,북구,79981,38603,118584,2,39990.5,177,242,17.38703339882122,23.772102161100197,16시,41378,0.34893408891587396,생활형,35.93612167,128.55955
공산댐건너,동구,79969,7736,87705,3,26656.333333333332,256,113,30.732292917166866,13.565426170468186,7시,72233,0.8235904452425745,출근형,35.94491847,128.6469461
동대구이안센트럴D아파트,동구,79910,91358,171268,3,26636.666666666668,362,267,27.300150829562593,20.13574660633484,8시,-11448,0.06684260924399187,출근형,35.8814462,128.6253549
달성경찰서,달성군,79886,26181,106067,5,15977.2,152,198,18.627450980392158,24.264705882352942,7시,53705,0.506330904051213,생활형,35.69084167,128.4470817
검단동행정복지센터2,북구,79742,36818,116560,6,13290.333333333334,,,,,,42924,0.3682566918325326,생활형,35.91298472,128.625736
DGB대구은행파크남편건너,,79698,24889,104587,,,,,,,,54809,0.5240517463929552,생활형,,
시지(종점),수성구,79611,17227,96838,1,79611.0,98,200,11.583924349881796,23.64066193853428,16시,62384,0.6442099175943328,생활형,35.830595,128.703107
달성군청앞,달성군,79555,13446,93001,3,26518.333333333332,101,228,12.212817412333736,27.569528415961308,18시,66109,0.7108418189051731,퇴근형,35.77513667,128.4305483
대덕천주교회1,남구,79467,28993,108460,2,39733.5,378,153,38.92893923789907,15.756951596292481,7시,50474,0.46536972155633416,출근형,35.83482852,128.570129
STX메탈건너,달서구,79294,238641,317935,5,15858.8,44,273,8.59375,53.3203125,17시,-159347,0.5011936402094768,퇴근형,35.84636667,128.4922233
대구국제공항여객청사,,79257,8452,87709,,,229,190,25.24807056229327,20.948180815876515,9시,70805,0.8072717737062332,출근형,,
군위버스터미널앞,군위군,79203,394,79597,11,7200.272727272727,382,355,19.731404958677686,18.336776859504134,9시,78809,0.9901001294018619,생활형,36.23049,128.5693567
신암보성아파트건너,동구,79114,51707,130821,2,39557.0,454,231,35.385814497272015,18.004676539360872,7시,27407,0.20950000382201633,출근형,35.88753333,128.625025
매천성당건너2,북구,79094,25649,104743,4,19773.5,355,202,34.200385356454724,19.460500963391137,7시,53445,0.5102488949142187,출근형,35.90715667,128.54179
경원고등학교앞,달서구,78898,7424,86322,1,78898.0,30,240,3.6057692307692304,28.846153846153843,16시,71474,0.8279928639280832,퇴근형,35.86476705,128.5258341
선화리청구A 건너,,78629,2162,80791,,,157,76,38.386308068459655,18.581907090464547,8시,76467,0.9464791870381601,출근형,,
대구IM뱅크PARK동편앞,북구,78558,11309,89867,4,19639.5,578,1282,13.536299765807962,30.02341920374707,18시,67249,0.7483169572813158,퇴근형,35.88097143,128.5892691
계명대역(1번출구),달서구,78452,176612,255064,6,13075.333333333334,165,235,20.44609665427509,29.120198265179674,8시,-98160,0.3848445880249663,퇴근형,35.8518703,128.4901366
금구동(종점),,78404,6778,85182,,,52,125,14.092140921409213,33.87533875338754,17시,71626,0.8408583973139865,퇴근형,,
율하롯데캐슬탑클래스건너,동구,78184,76019,154203,3,26061.333333333332,153,268,15.564598168870802,27.263479145473042,7시,2165,0.014039934372223627,퇴근형,35.86700857,128.6926096
상수도중남부사업소건너,남구,78093,62198,140291,2,39046.5,215,245,21.140609636184855,24.09046214355949,18시,15895,0.11330021170281772,생활형,35.85366167,128.5985933
서구제일사회복지관건너,북구,77875,285680,363555,6,12979.166666666666,279,302,24.73404255319149,26.773049645390074,8시,-207805,0.5715916436302623,퇴근형,35.88675333,128.5781483
율하고가교1,동구,77827,67415,145242,3,25942.333333333332,473,160,45.00475737392959,15.22359657469077,8시,10412,0.07168725299844397,출근형,35.87011837,128.6930411
국우초등학교앞,북구,77722,18833,96555,4,19430.5,18,4,36.734693877551024,8.16326530612245,16시,58889,0.6099010926414996,출근형,35.954925,128.5843917
덕원고등학교건너,수성구,77453,29665,107118,9,8605.888888888889,163,272,13.14516129032258,21.935483870967744,16시,47788,0.44612483429488975,생활형,35.82997357,128.7052664
칠성꽃도매시장앞,북구,77245,99373,176618,2,38622.5,157,241,16.185567010309278,24.84536082474227,17시,-22128,0.1252873433058918,생활형,35.87599667,128.6012633
신서롯데캐슬레전드서편앞,동구,77071,21168,98239,3,25690.333333333332,183,214,21.010332950631458,24.569460390355914,16시,55903,0.5690509878968638,생활형,35.870565,128.7239783
수성알파시티1,수성구,77052,54704,131756,5,15410.4,39,608,3.842364532019704,59.90147783251232,18시,22348,0.1696165639515468,퇴근형,35.83569333,128.6838617
경북여상건너,,76986,83185,160171,,,,,,,,-6199,0.03870238682408176,생활형,,
송현2동행정복지센터건너,달서구,76761,21456,98217,2,38380.5,149,189,16.666666666666664,21.140939597315437,16시,55305,0.5630898927884175,생활형,35.83248832,128.5445582
