년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2025-11-30,달성공원역3번출구,7001005200,승차,1,9,28,27,24,21,18,15,13,19,21,21,21,27,15,8,6,4,1
2025-11-30,달성공원역3번출구,7001005200,하차,0,4,9,10,8,10,11,10,9,9,7,7,5,7,3,3,2,1,0
2025-11-30,계명대학교 대구동산병원앞1,7001005300,승차,2,2,6,13,14,19,32,45,66,74,84,77,61,36,15,8,11,7,0
2025-11-30,계명대학교 대구동산병원앞1,7001005300,하차,1,2,5,8,8,14,17,17,17,16,16,10,5,5,3,2,1,1,0
2025-11-30,서문시장,7001005400,승차,3,3,8,21,26,44,63,64,68,83,98,104,82,51,20,11,11,6,0
2025-11-30,서문시장,7001005400,하차,2,3,7,12,12,17,19,18,14,14,13,14,12,11,6,7,4,3,1
2025-11-30,계명대학교 대구동산병원앞2,7001005500,승차,1,1,3,6,7,10,14,19,23,25,37,31,20,16,6,4,5,3,0
2025-11-30,계명대학교 대구동산병원앞2,7001005500,하차,3,3,7,9,10,13,17,18,18,18,20,16,11,8,4,3,3,2,0
2025-11-30,대신동광명맨션앞,7001005600,승차,0,0,3,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0
2025-11-30,대신동광명맨션앞,7001005600,하차,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-11-30,서문시장5지구앞,7001005700,승차,0,0,1,1,1,1,1,2,3,2,2,3,2,2,0,0,0,0,0
2025-11-30,서문시장5지구앞,7001005700,하차,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,섬유회관앞,7001005800,승차,5,20,52,90,69,75,97,125,154,170,219,194,147,112,47,33,36,19,3
2025-11-30,섬유회관앞,7001005800,하차,2,11,33,50,43,41,43,44,47,40,36,37,38,43,20,13,10,9,3
2025-11-30,섬유회관건너1,7001005900,승차,4,12,32,52,30,39,50,58,66,82,99,96,85,76,37,30,27,20,4
2025-11-30,섬유회관건너1,7001005900,하차,4,7,16,20,27,38,50,46,48,44,49,40,32,25,15,11,10,6,2
2025-11-30,섬유회관건너2,7001006000,승차,1,1,4,6,6,7,12,20,34,37,48,38,27,21,9,6,8,6,1
2025-11-30,섬유회관건너2,7001006000,하차,0,1,2,4,7,13,16,19,16,17,15,11,7,6,4,3,2,1,0
2025-11-30,곽병원앞2,7001006100,승차,2,3,15,15,12,12,13,17,19,22,27,29,40,38,29,27,27,23,6
2025-11-30,곽병원앞2,7001006100,하차,0,3,7,10,8,10,11,13,15,12,13,10,10,8,5,3,3,2,1
