년월,정류소명,승차,하차
2023-08-01,연지입구(진량방향),17,89
2023-08-01,연호2동주민센터,19,0
2023-08-01,연호2리(칠곡농장)입구,1,0
2023-08-01,연호동,0,5
2023-08-01,연호동(종점),11,1
2023-08-01,연호동화훼단지1,3523,6141
2023-08-01,연호동화훼단지2,2447,734
2023-08-01,연호역(3번출구),32,9
2023-08-01,연호역(3번출구)건너,4,17
2023-08-01,연화리,1526,289
2023-08-01,연화리2,1,46
2023-08-01,열병합발전소건너,3,0
2023-08-01,영남고등학교건너,16660,15128
2023-08-01,영남고등학교앞,30576,4776
2023-08-01,영남네오빌건너,2685,2794
2023-08-01,영남네오빌비스타,287,1142
2023-08-01,영남네오빌앞,1654,639
2023-08-01,영남대 건너,42258,8365
2023-08-01,영남대 앞,18210,8528
2023-08-01,영남대동문,8113,675
2023-08-01,영남대동문 건너,871,144
2023-08-01,영남신학대학교후문,126,177
2023-08-01,영남신학대학교후문 건너,430,69
2023-08-01,영남우방타운1차건너,2306,239
2023-08-01,영남우방타운1차앞,3156,544
2023-08-01,영남우방타운2차아파트,2711,977
2023-08-01,영남이공대학교건너,8038,3322
2023-08-01,영남이공대학교앞,14606,1843
2023-08-01,영남일보건너,4461,1738
2023-08-01,영남일보앞,8326,3323
2023-08-01,영대교(대구방향),1782,3599
2023-08-01,영대교(영대방향),282,1676
2023-08-01,영대병원역,24711,3526
2023-08-01,영대병원역(3번출구),18604,6940
2023-08-01,영조아파트3단지앞,2589,10
2023-08-01,영조아파트건너,0,68
2023-08-01,영조아파트앞,489,1
2023-08-01,영진고등학교건너,22951,3707
2023-08-01,영진고등학교앞,30939,13989
2023-08-01,영진산업,321,38
2023-08-01,영진전문대학교정문건너,9114,3125
2023-08-01,영진전문대학교정문앞,13021,4093
2023-08-01,영진전문대학교후문건너,20486,5673
2023-08-01,영진전문대학교후문앞,26335,11591
2023-08-01,영진전문대학칠곡캠퍼스정문,100,9
2023-08-01,영진전문대학칠곡캠퍼스정문건너,16,0
2023-08-01,영진주유소,18,296
2023-08-01,영진주유소건너,358,7
2023-08-01,영풍열처리건너,0,27
2023-08-01,영풍열처리앞,131,0
2023-08-01,영호맨션 입구,49,334
2023-08-01,예미지건너,369,19
2023-08-01,예미지앞,4,48
2023-08-01,예현2리마을회관,147,4
2023-08-01,오2리(음지머구),185,1
2023-08-01,오2리(음지머구건너),1,7
2023-08-01,오뚜기물류센터,39,0
2023-08-01,오리(양지마을),157,0
2023-08-01,오리(양지마을앞),3,15
2023-08-01,오상중고등학교건너,49,1
2023-08-01,오상중고등학교앞,4,36
2023-08-01,오성아파트,393,3594
2023-08-01,오페라삼정그린코아APT,11993,5951
2023-08-01,오페라하우스건너,2140,572
2023-08-01,오페라하우스앞,3136,988
2023-08-01,옥곡부영두리마을,1995,109
2023-08-01,옥곡부영조은마을,373,363
2023-08-01,옥곡초교,2983,96
2023-08-01,옥곡초교 건너,1347,478
2023-08-01,옥곡한일유엔아이,2529,161
2023-08-01,옥분리(구진터),247,11
2023-08-01,옥분리1,25,101
2023-08-01,옥분리마을회관앞,282,0
2023-08-01,옥산네거리(경산방향),5639,4030
2023-08-01,옥산네거리(대구방향),5821,985
2023-08-01,옥산우방아파트,1126,363
2023-08-01,옥산우방아파트 건너,1456,190
2023-08-01,옥산정미소,309,4
2023-08-01,옥산청구아파트,1190,335
2023-08-01,옥산청구아파트 건너,2250,257
2023-08-01,옥산협화아파트,417,226
2023-08-01,옥산협화아파트 건너,2168,215
2023-08-01,옥연지,0,60
2023-08-01,옥연지건너,23,3
2023-08-01,옥포LH천년나무2단지앞,26,313
2023-08-01,옥포LH천년나무3단지앞,10251,318
2023-08-01,옥포간경리1,2046,1585
2023-08-01,옥포간경리2,6731,1036
2023-08-01,옥포농협,161,45
2023-08-01,옥포농협2,120,128
2023-08-01,옥포농협강림지점건너,655,834
2023-08-01,옥포농협강림지점앞,2516,450
2023-08-01,옥포농협건너,2058,324
2023-08-01,옥포농협앞,960,126
2023-08-01,옥포무지개마을,2961,51
2023-08-01,옥포무지개마을앞,325,216
2023-08-01,옥포벚꽃길1,4,19
2023-08-01,옥포벚꽃길2,37,56
2023-08-01,옥포주유소앞,137,213
2023-08-01,옥포중앙교회건너,641,15
2023-08-01,옥포중앙교회앞,60,166
2023-08-01,옥포초등학교건너,2359,605
2023-08-01,옥포초등학교앞,4962,3379
2023-08-01,온누리교회,371,24
2023-08-01,올림픽기념관건너,9036,3789
2023-08-01,올림픽기념관앞,10916,2698
2023-08-01,와룡공원건너,387,981
2023-08-01,와룡공원앞,543,348
2023-08-01,와룡시장건너,1867,225
2023-08-01,와룡시장앞,14278,8180
2023-08-01,용계동1,8,54
2023-08-01,용계동2,515,251
2023-08-01,용계동3,1,225
2023-08-01,용계동4,126,10
2023-08-01,용계삼거리1,6559,9075
2023-08-01,용계삼거리2,1515,3361
2023-08-01,용계삼거리3,1082,1036
2023-08-01,용계삼거리4,225,387
2023-08-01,용계역(1번출구),7841,3646
2023-08-01,용계역(2번출구),10763,1334
2023-08-01,용금공단건너,58,221
2023-08-01,용금공단앞,657,2
2023-08-01,용리앞,2,9
2023-08-01,용산1동행정복지센터건너,6358,2223
2023-08-01,용산1동행정복지센터앞,2691,1893
2023-08-01,용산2동행정복지센터건너,4915,4071
2023-08-01,용산2동행정복지센터앞,21821,3254
2023-08-01,용산네거리1,8682,3876
2023-08-01,용산네거리2,31984,7153
2023-08-01,용산역,2541,173
2023-08-01,용산역(1번출구),366,274
2023-08-01,용산역(2번출구),24351,3517
2023-08-01,용산역(6번출구),32,524
2023-08-01,용산종합큰시장건너,9608,630
2023-08-01,용산종합큰시장앞,3997,2193
2023-08-01,용수동1,1,2
2023-08-01,용수동2,107,0
2023-08-01,용수동당산1,1,1
2023-08-01,용수동당산2,36,0
2023-08-01,용연사,109,16
2023-08-01,용연사시설집단지구건너,128,0
2023-08-01,용연사시설집단지구앞,0,11
2023-08-01,용전초등학교남편,2632,2517
2023-08-01,용진마을건너,2,22
2023-08-01,용천2리(금호방향),10,73
2023-08-01,용천입구(경산방향),252,39
2023-08-01,용천입구(영천방향),7,43
2023-08-01,용화사건너,0,4
2023-08-01,용화사앞,57,0
2023-08-01,우록리(부곡장식당),1,11
2023-08-01,우록리(부곡장식당)건너,125,0
2023-08-01,우록리(선흥사입구),6,17
2023-08-01,우록리(숲속전원마을)건너,0,22
2023-08-01,우록리(숲속전원마을)앞,87,0
2023-08-01,우록리(자양마을)건너,0,22
2023-08-01,우록리(자양마을)앞,254,1
2023-08-01,우록리(종점),1223,88
2023-08-01,우미린아파트앞,135,193
2023-08-01,우방강촌마을건너,22679,1296
2023-08-01,우방강촌마을앞,8382,2453
2023-08-01,우방금탑아파트(서편),63,3221
2023-08-01,우방드림시티건너,3007,3433
2023-08-01,우방드림시티앞,4387,1357
2023-08-01,우방만촌하이츠앞,2312,2866
2023-08-01,우방송현하이츠,656,244
2023-08-01,우방송현하이츠건너,374,60
2023-08-01,우방신세계타운앞,818,201
2023-08-01,우방신천지타운건너,2600,712
2023-08-01,우방신천지타운앞,8634,1222
2023-08-01,우방아파트삼거리,37,143
2023-08-01,우방죽전타운건너,6097,2440
2023-08-01,우방죽전타운앞1,3866,877
2023-08-01,우방죽전타운앞2,1678,597
2023-08-01,우방청솔맨션건너,10711,3840
2023-08-01,우방청솔맨션앞,12606,9056
2023-08-01,우보버스정류장,344,52
2023-08-01,우진아파트 앞,5690,4769
2023-08-01,욱수초등학교건너,8172,3470
2023-08-01,욱수초등학교앞,29128,1176
2023-08-01,운암지공원1,342,185
2023-08-01,운암지공원2,364,194
2023-08-01,운암초등학교건너,9082,1350
2023-08-01,운암초등학교앞,11655,287
2023-08-01,웃갈미마을건너,160,11
2023-08-01,웃갈미마을앞,2,56
2023-08-01,원당마을,0,2
2023-08-01,원대동행정복지센터건너,313,63
2023-08-01,원대동행정복지센터앞,10676,3919
2023-08-01,원대시장앞,7307,5450
2023-08-01,원대역1,10433,14207
2023-08-01,원대역2,13387,2631
2023-08-01,원대오거리북편1,1169,2354
2023-08-01,원대오거리북편2,647,334
2023-08-01,원불교앞,872,872
2023-08-01,월곡네거리,122,626
2023-08-01,월광수변공원,5351,602
2023-08-01,월드컵삼거리,1036,566
2023-08-01,월드컵삼거리앞,4332,2691
2023-08-01,월배국민체육센터건너,330,770
2023-08-01,월배국민체육센터앞,2246,153
2023-08-01,월배농협대덕지점건너,1263,701
2023-08-01,월배시장건너,10255,7022
2023-08-01,월배시장앞,11952,1576
2023-08-01,월배쌍용예가건너,1187,23
2023-08-01,월배쌍용예가앞,103,176
2023-08-01,월배아이파크1차앞,233,275
2023-08-01,월배아이파크2차건너,6305,884
2023-08-01,월배아이파크2차앞,1170,2343
2023-08-01,월배역(3번출구),9056,6456
2023-08-01,월배역(4번출구),11580,5038
2023-08-01,월배이안아파트건너,1600,126
2023-08-01,월배이안아파트앞,411,1037
2023-08-01,월배중학교건너,1201,1447
2023-08-01,월배중학교앞,833,1063
2023-08-01,월배차량기지건너,46,618
2023-08-01,월배차량기지앞,1072,98
2023-08-01,월배초등학교건너,6961,2643
2023-08-01,월배힐스테이트건너,3618,266
2023-08-01,월배힐스테이트앞,408,542
2023-08-01,월성1동행정복지센터건너,3555,1903
2023-08-01,월성1동행정복지센터앞,4076,676
2023-08-01,월성2동행정복지센터건너,8555,1646
2023-08-01,월성2동행정복지센터앞,21981,3243
2023-08-01,월성e-편한세상건너,18640,5743
2023-08-01,월성e-편한세상앞,11355,4894
2023-08-01,월성리-다산중학교,8,49
2023-08-01,월성리-장척,5,0
2023-08-01,월성영남맨션앞,785,547
2023-08-01,월성자이앞,146,1043
2023-08-01,월성주공2단지앞,12071,2098
2023-08-01,월성주공3단지,2386,1423
2023-08-01,월성주공4단지건너,25749,4589
2023-08-01,월성주공4단지앞1,5216,613
2023-08-01,월성주공4단지앞2,15366,5002
2023-08-01,월성주공5단지앞,6058,6834
2023-08-01,월성청구코아건너,16735,2245
2023-08-01,월성청구코아앞,11069,4432
2023-08-01,월성코오롱하늘채건너,3092,1299
2023-08-01,월성코오롱하늘채앞,4915,1514
2023-08-01,월성푸르지오앞,13215,3729
2023-08-01,월촌고가교1,96,300
2023-08-01,월촌고가교2,564,118
2023-08-01,월촌역(6번출구),15775,2168
2023-08-01,월촌역(7번출구),11187,2702
2023-08-01,월촌역(7번출구)1,397,208
2023-08-01,월촌초등학교건너,1110,819
2023-08-01,월촌초등학교앞,1478,550
2023-08-01,위남마을,2486,158
2023-08-01,위생처리장1,446,55
2023-08-01,위생처리장2,110,1589
2023-08-01,위천1리건너,326,79
2023-08-01,위천1리앞,1602,146
2023-08-01,위천삼거리(논공방향),814,204
2023-08-01,위천삼거리(현풍방향),630,197
2023-08-01,유가농협건너,19,36
2023-08-01,유가농협앞,65,15
2023-08-01,유가사(종점),127,22
2023-08-01,유가읍행정복지센터건너,10880,1259
2023-08-01,유가읍행정복지센터앞,7835,3080
2023-08-01,유가차천,408,17
2023-08-01,유가차천1,123,83
2023-08-01,유곡공원건너,1053,9
2023-08-01,유곡공원앞,2,62
2023-08-01,유곡리,23,0
2023-08-01,유곡리(회차지),8,0
2023-08-01,유곡리공영차고지건너,495,104
2023-08-01,유곡리공영차고지앞,148,3
2023-08-01,유곡사거리1,416,1
2023-08-01,유곡사거리2,0,78
2023-08-01,유곡사거리3,74,1
2023-08-01,유곡사거리4,1,8
2023-08-01,유니버시아드레포츠센터건너,7668,5162
2023-08-01,유니버시아드레포츠센터앞,5312,2142
2023-08-01,유니버시아드선수촌2단지건너,12256,5111
2023-08-01,유니버시아드선수촌2단지앞,4927,1378
2023-08-01,유림물산,1876,706
2023-08-01,유산리,89,2
2023-08-01,유성그린빌앞,50,52
2023-08-01,유신섬유네거리1,1228,292
2023-08-01,유신섬유네거리2,2482,240
2023-08-01,유천교(진천초등학교건너),6609,4604
2023-08-01,유천교(진천초등학교앞),11639,9245
2023-08-01,유천교1,10364,2419
2023-08-01,유천교2,397,5894
2023-08-01,유천동행정복지센터건너,901,386
2023-08-01,유천동행정복지센터앞,5221,251
2023-08-01,유천초등학교앞,194,86
2023-08-01,유천포스코건너,6443,1165
2023-08-01,유천포스코앞,10060,3545
2023-08-01,유통단지회차지,1792,193
2023-08-01,유통단지회차지2,657,32
2023-08-01,유환원룸,1,0
2023-08-01,유환원룸,3,3
2023-08-01,육상진흥센터건너,205,243
2023-08-01,육상진흥센터앞,212,257
2023-08-01,육신사,110,4
2023-08-01,육신사입구,1,5
2023-08-01,율금초등학교건너,4101,269
2023-08-01,율금초등학교앞,9,457
2023-08-01,율원중학교건너,3437,252
2023-08-01,율원중학교앞,1766,484
2023-08-01,율원초등학교건너,398,2699
2023-08-01,율원초등학교앞,4220,520
2023-08-01,율하고가교1,1030,1023
2023-08-01,율하교동편1,3739,4303
2023-08-01,율하교동편2,4126,1550
2023-08-01,율하근린공원건너,1515,3886
2023-08-01,율하남교1,795,3542
2023-08-01,율하남교2,3222,1732
2023-08-01,율하롯데캐슬탑클래스건너,1410,1326
2023-08-01,율하롯데캐슬탑클래스앞,7465,2725
2023-08-01,율하선수촌2단지앞,2191,154
2023-08-01,율하역(2번출구),10352,4155
2023-08-01,율하역(4번출구),7508,2698
2023-08-01,율하역(5번출구),6192,569
2023-08-01,율하천4교1,28,2
2023-08-01,율하천4교2,0,144
2023-08-01,율하천5교1,225,2
2023-08-01,율하천5교2,3,62
2023-08-01,율하천6교1,116,6
2023-08-01,율하천6교2,3,12
2023-08-01,율하체육공원앞,519,300
2023-08-01,율하휴먼시아5단지건너,1789,2146
2023-08-01,율하휴먼시아5단지앞,7257,584
2023-08-01,율하휴먼시아6단지건너,3775,794
2023-08-01,율하휴먼시아6단지앞,4087,409
2023-08-01,율하휴먼시아8단지앞,2217,728
2023-08-01,율하휴먼시아9단지앞,2625,230
2023-08-01,은하타운건너,568,1434
2023-08-01,은하타운앞,695,1597
2023-08-01,은행APT입구,552,1305
2023-08-01,은호1리국군대구병원,346,83
2023-08-01,은호1리국군대구병원 건너,238,667
2023-08-01,은호2리(대구방향),91,71
2023-08-01,은호2리(하양방향),120,183
2023-08-01,음리1,129,9
2023-08-01,응암1리1,6,2
2023-08-01,응암1리2,36,34
2023-08-01,의흥면 행정복지센터,28,40
2023-08-01,의흥면 행정복지센터,229,0
2023-08-01,이곡1동행정복지센터건너,3955,377
2023-08-01,이곡1동행정복지센터앞,1817,2842
2023-08-01,이곡마을,357,59
2023-08-01,이곡마을2,640,78
2023-08-01,이곡마을건너,68,358
2023-08-01,이곡양수장건너,65,61
2023-08-01,이곡양수장앞,96,3141
2023-08-01,이곡역(2번출구),1147,46
2023-08-01,이곡역(3번출구),310,672
2023-08-01,이곡장미공원건너,1854,1174
2023-08-01,이곡장미공원앞,2954,447
2023-08-01,이노밸리로1,415,280
2023-08-01,이노밸리로2,493,322
2023-08-01,이래오토모티브건너,33,567
2023-08-01,이래오토모티브앞,561,584
2023-08-01,이마트경산점,7685,2545
2023-08-01,이마트반야월점건너,904,377
2023-08-01,이마트반야월점앞,1519,973
2023-08-01,이마트월배점건너,7924,4717
2023-08-01,이마트월배점앞,9113,1266
2023-08-01,이마트칠성점앞,22152,2804
2023-08-01,이시아폴리스더샵1단지,38026,3406
2023-08-01,이시아폴리스더샵1단지남편,3162,70
2023-08-01,이시아폴리스더샵2단지,4945,2388
2023-08-01,이시아폴리스롯데아울렛건너,465,692
2023-08-01,이시아폴리스롯데아울렛앞,783,1388
2023-08-01,이안동대구아파트,1185,647
2023-08-01,이월드(구.우방랜드)건너,1166,274
2023-08-01,이월드(구.우방랜드)앞,745,216
2023-08-01,이월드(구.우방랜드)정문,5557,4145
2023-08-01,이월드(구.우방랜드)후문건너,2414,1337
2023-08-01,이월드(구.우방랜드)후문앞,2186,1208
2023-08-01,이지1리,36,0
2023-08-01,이지1리,2,22
2023-08-01,이진캐스빌건너,7233,298
2023-08-01,이진캐스빌앞,909,1164
2023-08-01,이천동,98,43
2023-08-01,이천리(시내방향),45,4
2023-08-01,이천리(시외방향),134,1
2023-08-01,이천새마을금고건너,7165,609
2023-08-01,이천치안센터건너,2688,3137
2023-08-01,이편한세상두류역건너,1102,559
2023-08-01,이편한세상두류역앞,2325,466
2023-08-01,이현고개삼거리(시내방향),1,2
2023-08-01,이현고개삼거리(시외방향),13,7
2023-08-01,이현자동차검사소건너,747,3512
2023-08-01,이현자동차검사소앞,4675,568
2023-08-01,이현지구대건너,2140,644
2023-08-01,이현지구대앞,810,891
2023-08-01,이화3리,42,0
2023-08-01,이화3리,0,14
2023-08-01,인동촌시장건너,2608,2575
2023-08-01,인동촌시장입구,9667,855
2023-08-01,인산마을건너,1174,3
2023-08-01,인산마을앞,34,170
2023-08-01,인산마을회관앞,72,21
2023-08-01,인지초등학교입구,1,7
2023-08-01,인터불고호텔건너,2475,140
2023-08-01,인터불고호텔앞,382,372
2023-08-01,일심제약,193,107
2023-08-01,임당역1번출구,12090,1284
2023-08-01,임당역2번출구,2939,3304
2023-08-01,입석중학교건너,9050,3651
2023-08-01,입석중학교앞,4373,3111
2023-08-01,자리미마을1,0,4
2023-08-01,자리미마을2,75,0
2023-08-01,장관빌라건너,2520,205
2023-08-01,장관빌라앞,284,350
2023-08-01,장기먹거리촌앞,2272,703
2023-08-01,장기영남네오빌,210,110
2023-08-01,장기초등학교,1189,524
2023-08-01,장기초등학교건너,102,16
2023-08-01,장기초등학교앞,5,213
2023-08-01,장기초록나라건너,6546,6974
2023-08-01,장기초록나라앞,3820,927
2023-08-01,장기파랑새마을앞,59,102
2023-08-01,장동초등학교건너,5076,869
2023-08-01,장동초등학교앞,5064,1284
2023-08-01,장산초등학교건너,483,141
2023-08-01,장산초등학교앞,1188,232
2023-08-01,장성초등학교건너,352,5885
2023-08-01,장성초등학교앞,477,1701
2023-08-01,장천버스터미널 종점,318,2
2023-08-01,장태실마을건너,1022,484
2023-08-01,장태실마을앞,333,331
2023-08-01,적십자혈액원건너,3529,1343
2023-08-01,적십자혈액원앞,2586,1359
2023-08-01,전기안전공사건너,1376,1066
2023-08-01,전기안전공사앞,2627,684
2023-08-01,전기재료관1,813,612
2023-08-01,전기재료관2,130,639
2023-08-01,전자관,3366,999
2023-08-01,전자상가,8836,1540
2023-08-01,정대1리(바깥매남),167,0
2023-08-01,정대1리(안매남),96,0
2023-08-01,정대2리(마내미골)종점,135,18
2023-08-01,정대2리(잿들마을)건너,14,0
2023-08-01,정대2리(잿들마을)앞,0,2
2023-08-01,정대2리(큰바위숲)건너,0,7
2023-08-01,정대2리(큰바위숲)앞,46,0
2023-08-01,정대2리마을회관건너,377,2
2023-08-01,정대2리마을회관앞,0,3
2023-08-01,정대리(대구미술광장),140,0
2023-08-01,정대리(대구미술광장건너),1,14
2023-08-01,정대숲,291,0
2023-08-01,정대숲건너,0,12
2023-08-01,정대숲앞,34,0
2023-08-01,정동고등학교건너,6869,3080
2023-08-01,정동고등학교앞,10173,1682
2023-08-01,정부대구지방합동청사건너,279,82
2023-08-01,정부대구지방합동청사앞,191,67
2023-08-01,정부대구지방합동청사후문1,13,377
2023-08-01,정부대구지방합동청사후문2,1277,55
2023-08-01,정평성당건너,1087,151
2023-08-01,정평성당앞,1595,360
2023-08-01,정평역1번출구(현대타운),7360,887
2023-08-01,정평역2번출구,4438,1603
2023-08-01,정평역3번출구(우방맨션),3342,689
2023-08-01,정평역4번출구,8019,3282
2023-08-01,정호승문학관건너(구.신천시장),4650,990
2023-08-01,정호승문학관앞(구.신천시장),3814,1123
2023-08-01,정화우방팔레스,11593,6014
2023-08-01,정화우방팔레스건너,18815,2996
2023-08-01,정훈수목원,41,0
2023-08-01,제일규산,1182,169
2023-08-01,제일여자상업고등학교건너,18853,4263
2023-08-01,제일여자상업고등학교앞,9608,2647
2023-08-01,제일풍경채건너,8199,945
2023-08-01,제일풍경채센트럴건너,16,270
2023-08-01,제일풍경채센트럴앞,2183,27
2023-08-01,제일풍경채앞,1952,1505
2023-08-01,조달청건너,2758,3482
2023-08-01,조달청앞,1969,812
2023-08-01,조암네거리1,917,276
2023-08-01,조암네거리2,269,297
2023-08-01,조암초등학교건너,10107,1766
2023-08-01,조암초등학교앞,16285,1812
2023-08-01,조야동(종점),6339,406
2023-08-01,조야초등학교건너,511,17
2023-08-01,조야초등학교앞,0,76
2023-08-01,조양회관,52,169
2023-08-01,조양회관건너,51,135
2023-08-01,조일고등학교(종점),5452,791
2023-08-01,종로초등학교앞,898,1026
2023-08-01,주1리,13,75
2023-08-01,주2리(최정사입구),6,41
2023-08-01,주2리1,124,0
2023-08-01,주리(삼진식당),4,49
2023-08-01,주식회사대동건너,610,59
2023-08-01,주식회사대동앞,167,293
2023-08-01,죽곡푸르지오2단지1,37,62
2023-08-01,죽곡푸르지오2단지2,641,189
2023-08-01,죽곡휴먼시아1단지앞,196,4897
2023-08-01,죽전119안전센터건너,2656,2208
2023-08-01,죽전119안전센터앞,7927,3059
2023-08-01,죽전그린빌앞,7125,1380
2023-08-01,죽전네거리1,19636,3856
2023-08-01,죽전네거리2,16481,4370
2023-08-01,죽전동 행정복지센터건너,5497,1195
2023-08-01,죽전동 행정복지센터앞,1826,1501
2023-08-01,죽전역(1번출구),7828,1456
2023-08-01,죽전역(2번출구),1932,908
2023-08-01,중구보건소앞,4557,2549
2023-08-01,중구청건너,20631,4894
2023-08-01,중구청앞,20834,13897
2023-08-01,중대1동회관앞,1506,6
2023-08-01,중동교1,5493,6591
2023-08-01,중동교2,4892,594
2023-08-01,중동네거리,842,2057
2023-08-01,중동서울아파트건너,199,238
2023-08-01,중동서울아파트앞,674,35
2023-08-01,중동시장건너,12057,5503
2023-08-01,중동시장앞,15929,2347
2023-08-01,중동행정복지센터건너,891,323
2023-08-01,중동행정복지센터앞,1042,192
2023-08-01,중리광명맨션건너,9932,1608
2023-08-01,중리광명맨션앞,6507,1829
2023-08-01,중리롯데캐슬앞,12095,2926
2023-08-01,중리롯데캐슬정문앞,1809,490
2023-08-01,중리마을,1228,16
2023-08-01,중리삼거리1,25,291
2023-08-01,중리삼거리2,1294,13
2023-08-01,중리시장건너1,616,578
2023-08-01,중리시장건너2,609,1912
2023-08-01,중리시장앞,4620,1536
2023-08-01,중리중학교,2879,557
2023-08-01,중마을(갓바위방향),13,152
2023-08-01,중마을(시내방향),142,1
2023-08-01,중뫼마을건너,28,0
2023-08-01,중뫼마을앞,1,2
2023-08-01,중방e편한세상 건너,3199,475
2023-08-01,중방e편한세상(구.세왕주유소),4227,6371
2023-08-01,중방네거리(경산방향),5771,2148
2023-08-01,중방네거리(대구방향),3043,2928
2023-08-01,중부소방서건너,564,726
2023-08-01,중부소방서앞,5223,1091
2023-08-01,중산삼거리(경산방향),1025,1606
2023-08-01,중산삼거리(대구방향),3375,2774
2023-08-01,중산하늘채퍼스트 서편,2965,5538
2023-08-01,중산하늘채퍼스트 서편 건너,1280,1192
2023-08-01,중석타운건너,51,560
2023-08-01,중석타운앞,5931,157
2023-08-01,중소기업관건너,27,1014
2023-08-01,중소기업관앞,1727,219
2023-08-01,중소기업지원센터,313,194
2023-08-01,중심마을1,4,2
2023-08-01,중심마을2,72,11
2023-08-01,중앙교육연수원앞,103,305
2023-08-01,중앙일보건너,896,1115
2023-08-01,중앙일보앞,3056,162
2023-08-01,중앙초교,6008,1757
2023-08-01,중앙초교 건너,3645,7725
2023-08-01,중흥S클래스앞,5591,94
2023-08-01,지묘교1,3606,1557
2023-08-01,지묘교2,5381,169
2023-08-01,지묘초등학교건너,1304,420
2023-08-01,지묘초등학교앞,668,141
2023-08-01,지산2길입구,252,6
2023-08-01,지산2길입구건너,144,18
2023-08-01,지산동서맨션건너,3595,1407
2023-08-01,지산동서맨션앞,9671,548
2023-08-01,지산목련아파트건너,10188,1078
2023-08-01,지산목련아파트앞,7731,2231
2023-08-01,지산영남맨션앞,1762,727
2023-08-01,지산우방아파트,1558,621
2023-08-01,지산중학교입구,820,511
2023-08-01,지산청구타운건너,2897,3214
2023-08-01,지산청구타운앞,8721,743
2023-08-01,지산타운건너,14621,1030
2023-08-01,지산타운앞,2225,6889
2023-08-01,지산한라타운건너,11482,736
2023-08-01,지산한라타운앞,6329,5683
2023-08-01,지산현대주택건너,3353,1728
2023-08-01,지산현대주택앞,8484,1748
2023-08-01,지산화성파크드림,1264,338
2023-08-01,지저동행정복지센터건너,13743,1787
2023-08-01,지저동행정복지센터앞,3942,2333
2023-08-01,진달래아파트건너,9593,3447
2023-08-01,진달래아파트앞,12810,7201
2023-08-01,진량성당,904,85
2023-08-01,진량성당 건너,1796,92
2023-08-01,진량우체국,4014,226
2023-08-01,진량우체국 건너,1777,442
2023-08-01,진목정입구,36,6
2023-08-01,진아리채앞,17868,276
2023-08-01,진월초등학교건너,1286,529
2023-08-01,진월초등학교앞,855,1476
2023-08-01,진인동(양지마을)건너,1,13
2023-08-01,진인동(양지마을)앞,99,1
2023-08-01,진인동(진정마을)1,38,2
2023-08-01,진인동(진정마을)2,22,11
2023-08-01,진정마을1,684,2
2023-08-01,진정마을2,37,110
2023-08-01,진천역(1번출구),44258,6820
2023-08-01,진천역(2번출구),48756,33375
2023-08-01,진천역AK그랑폴리스아파트앞,2718,120
2023-08-01,진천청구타운건너,867,1481
2023-08-01,진천청구타운앞,5779,550
2023-08-01,진흔건설기계공업,193,13
2023-08-01,차량등록사업소건너1,1112,426
2023-08-01,차량등록사업소건너2,448,1385
2023-08-01,차천네거리1,486,189
2023-08-01,차천네거리2,1090,152
2023-08-01,창2리1,1,0
2023-08-01,창2리2,0,1
2023-08-01,창신성암타운,2422,86
2023-08-01,창신성암타운 건너,6,57
2023-08-01,창평1리,82,96
2023-08-01,창평1리,7,31
2023-08-01,창평1리,607,9
2023-08-01,천내우방1차,0,1
2023-08-01,천평,2,4
2023-08-01,천평리(금화방면),49,0
2023-08-01,첨단의료산업진흥재단건너,892,125
2023-08-01,첨단의료산업진흥재단앞,191,598
2023-08-01,첨단임상시험센터건너,2047,263
2023-08-01,첨단임상시험센터앞,89,581
2023-08-01,청구고등학교건너,11123,2220
2023-08-01,청구고등학교앞,13595,3557
2023-08-01,청구그린맨션1차건너,9507,2750
2023-08-01,청구그린맨션1차앞,12808,2676
2023-08-01,청구시장건너,6405,891
2023-08-01,청구시장건너2,643,487
2023-08-01,청구시장북편,1563,863
2023-08-01,청구시장북편건너,3050,855
2023-08-01,청구시장앞,5633,1660
2023-08-01,청구중동아파트,350,988
2023-08-01,청기와주유소건너,9980,1663
2023-08-01,청기와주유소앞,8059,2732
2023-08-01,청남타운건너,827,227
2023-08-01,청남타운앞,198,1298
2023-08-01,청라국민체육센터건너,1546,556
2023-08-01,청라국민체육센터앞,3926,763
2023-08-01,청라언덕(신남)역(1번출구),2498,1093
2023-08-01,청라언덕(신남)역(2번출구),1056,397
2023-08-01,청라언덕(신남)역(8번출구),3022,985
2023-08-01,청백다례원,1764,957
2023-08-01,청소년수련원건너,150,149
2023-08-01,청소년수련원앞,51,61
2023-08-01,청운맨션건너,437,377
2023-08-01,청운맨션앞,721,906
2023-08-01,청천리(대구방향),1467,408
2023-08-01,청천역(대구방향),390,46
2023-08-01,청천역(하양방향),71,228
2023-08-01,청천주유소,22,96
2023-08-01,청천주유소 건너,85,46
2023-08-01,청천초교,890,29
2023-08-01,청천초교 건너,395,140
2023-08-01,춘산리(양지),8,81
2023-08-01,춘산리(양지),62,2
2023-08-01,춘산리(현창),12,21
2023-08-01,춘산리(현창),39,11
2023-08-01,충혼탑건너,5033,222
2023-08-01,충혼탑앞,230,950
2023-08-01,측백나무숲건너,377,0
2023-08-01,측백나무숲앞,5,58
2023-08-01,칠곡2차영남타운건너,6937,566
2023-08-01,칠곡2차영남타운앞,2485,577
