년월,정류소명,승차,하차
2021-05-01,칠성시장(농협건너),73,264
2021-05-01,칠성시장(농협앞),592,207
2021-05-01,칠성시장(양친회신협),50,48
2021-05-01,칠성시장(양친회신협)건너,40,29
2021-05-01,칠성시장(전자상가건너),4692,319
2021-05-01,칠성시장(전자상가앞),1369,692
2021-05-01,칠성시장건너,23520,9606
2021-05-01,칠성시장앞1,28493,7737
2021-05-01,칠성시장역(서문프라자건너),1987,3499
2021-05-01,칠성시장역(서문프라자앞),14530,1552
2021-05-01,칠성우방타운,39,216
2021-05-01,칡골마을건너,263,1
2021-05-01,칡골마을앞,2,33
2021-05-01,침산3동행정복지센터,10132,1300
2021-05-01,침산남영타운건너,2209,1039
2021-05-01,침산남영타운앞,4091,641
2021-05-01,침산네거리1,11724,1505
2021-05-01,침산네거리2,6661,2225
2021-05-01,침산동화타운건너,3135,150
2021-05-01,침산동화타운앞,322,625
2021-05-01,침산쌍용예가아파트앞,1098,750
2021-05-01,침산중학교건너,2154,447
2021-05-01,침산중학교앞,4593,406
2021-05-01,침산초등학교건너,4436,1203
2021-05-01,침산초등학교앞,161,903
2021-05-01,침산초등학교후문,417,34
2021-05-01,침산코오롱하늘채건너,7821,1640
2021-05-01,침산코오롱하늘채앞,18839,3772
2021-05-01,침산화성파크드림건너,9517,1930
2021-05-01,침산화성파크드림앞,12405,2502
2021-05-01,캐슬골드파크(1102동),9776,2954
2021-05-01,캐슬골드파크(1504동),8013,2270
2021-05-01,캐슬골드파크4단지앞,11301,1781
2021-05-01,케이에스건너,97,37
2021-05-01,케이에스앞,142,39
2021-05-01,코스모스한양아파트건너,19,71
2021-05-01,코스모스한양아파트앞,386,84
2021-05-01,코스트코홀세일건너/복현화성타운앞,4982,3644
2021-05-01,코스트코홀세일앞/복현화성타운건너,29355,1670
2021-05-01,코오롱공장,46,225
2021-05-01,코오롱공장 건너,134,26
2021-05-01,코오롱아파트,8530,2431
2021-05-01,퀸벨호텔건너,12332,1985
2021-05-01,퀸벨호텔앞,6129,6695
2021-05-01,퀸스로드건너,758,906
2021-05-01,퀸스로드건너(동편),5081,1109
2021-05-01,퀸스로드앞,1375,451
2021-05-01,퀸스로드앞(동편),8373,1817
2021-05-01,큰고개오거리1,13090,549
2021-05-01,큰고개오거리2,2383,6506
2021-05-01,큰장네거리1,38047,6388
2021-05-01,큰장네거리2,27395,16555
2021-05-01,큰장네거리3,18838,4707
2021-05-01,큰장네거리4,17053,9578
2021-05-01,태백주유소(칠곡군)1,165,628
2021-05-01,태성맨션건너,50,320
2021-05-01,태성맨션앞,1953,1296
2021-05-01,태왕그린힐즈건너,476,691
2021-05-01,태왕그린힐즈앞1,120,728
2021-05-01,태왕그린힐즈앞2,2174,57
2021-05-01,태왕드림하이츠 건너,56,275
2021-05-01,태왕드림하이츠 앞,2448,21
2021-05-01,태왕메트로시티건너,5606,2113
2021-05-01,태왕메트로시티앞,3046,1648
2021-05-01,태왕메트로시티후문,3110,1147
2021-05-01,태왕아너스베스트앞,5952,675
2021-05-01,태왕아너스복현건너,3375,982
2021-05-01,태왕아너스복현앞,7023,1260
2021-05-01,태전교회앞,434,96
2021-05-01,태전두성3차건너,555,118
2021-05-01,태전두성3차앞,460,41
2021-05-01,태전두성타운건너,4443,1566
2021-05-01,태전두성타운앞,173,430
2021-05-01,태전삼거리1,6848,3761
2021-05-01,태전삼거리2,11677,4719
2021-05-01,태전삼성아파트,621,70
2021-05-01,태전역1,23563,6325
2021-05-01,태전역2,20414,2881
2021-05-01,태전우방타운1차,277,45
2021-05-01,태전우방타운3차아파트,483,69
2021-05-01,태전육교1,260,72
2021-05-01,태전육교2,179,119
2021-05-01,태전중석타운,943,184
2021-05-01,태전중앙시장건너,1885,1617
2021-05-01,태전중앙시장앞,3333,5507
2021-05-01,태전휴먼시아,642,56
2021-05-01,태평상가건너,3258,4760
2021-05-01,태평상가앞1,3836,4437
2021-05-01,태평상가앞2,215,249
2021-05-01,태현초등학교앞,5778,74
2021-05-01,탱리마을건너,306,1
2021-05-01,탱리마을앞,40,211
2021-05-01,터실마을,0,1
2021-05-01,텍스빌,6457,1018
2021-05-01,토지주택공사건너,3188,1451
2021-05-01,토지주택공사앞,7305,944
2021-05-01,퇴계마을건너,0,14
2021-05-01,퇴계마을앞,30,0
2021-05-01,트레이더스홀세일클럽비산점건너,2795,3885
2021-05-01,트레이더스홀세일클럽비산점앞,12057,3087
2021-05-01,파계교,459,264
2021-05-01,파계사(종점),5432,597
2021-05-01,파계사입구건너,59,15
2021-05-01,파계사입구앞,54,20
2021-05-01,파군재삼거리1,797,2575
2021-05-01,파군재삼거리2,328,1226
2021-05-01,파동우체국앞,694,583
2021-05-01,파동청구하이츠,4500,385
2021-05-01,파티마병원건너1,14099,14904
2021-05-01,파티마병원건너2,1966,1359
2021-05-01,팔거교,18,9
2021-05-01,팔거역1,6669,1224
2021-05-01,팔거역2,2465,1455
2021-05-01,팔거역3,761,721
2021-05-01,팔거역4,2266,247
2021-05-01,팔공3차보성타운건너,2626,504
2021-05-01,팔공3차보성타운앞,3363,382
2021-05-01,팔공3차보성타운후문,7931,493
2021-05-01,팔공보성아파트건너,1016,397
2021-05-01,팔공보성아파트앞,7464,635
2021-05-01,팔공산IC입구,750,5975
2021-05-01,팔공산도림사추모공원,317,20
2021-05-01,팔공유치원건너,2544,682
2021-05-01,팔공유치원앞,2546,410
2021-05-01,팔공정보문화센터건너,760,3764
2021-05-01,팔공정보문화센터앞,6688,1198
2021-05-01,팔공초중학교건너,1781,266
2021-05-01,팔공초중학교앞,1948,181
2021-05-01,팔공학생야영장앞,159,5
2021-05-01,팔공학생야영장입구건너,1,2
2021-05-01,팔공학생야영장입구앞,22,21
2021-05-01,팔공한마음주유소,10,32
2021-05-01,팔공한마음주유소건너,34,4
2021-05-01,팔달시장건너,23498,4609
2021-05-01,팔달시장앞,23344,8137
2021-05-01,팔달시장역,29000,9161
2021-05-01,팔달신시장,15125,3847
2021-05-01,팔달신시장2,4944,669
2021-05-01,팔달역1,6706,448
2021-05-01,팔달역2,285,7104
2021-05-01,팔달중학교건너,3236,205
2021-05-01,팔달중학교앞,3074,144
2021-05-01,팔달초등학교,926,66
2021-05-01,팔레스호텔건너,19431,3830
2021-05-01,팔레스호텔앞1,4375,2187
2021-05-01,팔레스호텔앞2,1238,1137
2021-05-01,팔현마을,358,44
2021-05-01,팰리스부영 1단지A,1201,29
2021-05-01,팰리스부영 2단지A,689,9
2021-05-01,팰리스부영 2단지A 건너,4,31
2021-05-01,평광3차아파트,6354,86
2021-05-01,평광3차아파트건너,2479,585
2021-05-01,평광마을회관,55,0
2021-05-01,평광종점,468,30
2021-05-01,평리1동행정복지센터건너,99,88
2021-05-01,평리1동행정복지센터앞,1986,152
2021-05-01,평리2동행정복지센터건너,5875,675
2021-05-01,평리2동행정복지센터앞,3620,1986
2021-05-01,평리3동행정복지센터건너,1785,147
2021-05-01,평리5동행정복지센터건너,21,376
2021-05-01,평리5동행정복지센터앞,39,307
2021-05-01,평리6동행정복지센터건너,2770,1092
2021-05-01,평리6동행정복지센터앞,4244,1796
2021-05-01,평리광명네거리,235,454
2021-05-01,평리광명맨션앞,510,112
2021-05-01,평리네거리3,530,534
2021-05-01,평리중학교건너,1365,620
2021-05-01,평리중학교앞,2016,220
2021-05-01,평리청구타운건너,22892,5793
2021-05-01,평리청구타운앞,22926,5684
2021-05-01,평안,515,228
2021-05-01,평촌1리,10,0
2021-05-01,평촌리,21,0
2021-05-01,평화시장(닭똥집골목)건너,18039,4976
2021-05-01,평화시장(닭똥집골목)앞,33797,9330
2021-05-01,평화씨엠비건너,675,66
2021-05-01,평화씨엠비앞,249,280
2021-05-01,평화정공건너,225,792
2021-05-01,평화정공앞,657,39
2021-05-01,평화타운건너,12063,1013
2021-05-01,폐수처리장,123,127
2021-05-01,폐수처리장 건너,141,39
2021-05-01,포산고등학교1,957,70
2021-05-01,포산고등학교2,46,178
2021-05-01,포산중학교건너,706,51
2021-05-01,포산중학교앞,93,121
2021-05-01,푸드웰건너,2698,38
2021-05-01,푸드웰앞,66,211
2021-05-01,푸르밀대구공장,81,0
2021-05-01,푸르밀대구공장건너,0,14
2021-05-01,풍국주정공업,1070,165
2021-05-01,하나리움앞,889,2358
2021-05-01,하나원전문장례식장,1,4
2021-05-01,하목정(종점),0,3
2021-05-01,하빈농협건너,221,1
2021-05-01,하빈농협동곡지점1,17,10
2021-05-01,하빈농협동곡지점2,180,6
2021-05-01,하빈농협앞,3,11
2021-05-01,하빈농협입구,15,12
2021-05-01,하빈면행정복지센터건너,214,0
2021-05-01,하빈면행정복지센터앞,19,5
2021-05-01,하빈우체국건너,248,2
2021-05-01,하빈우체국앞,1,3
2021-05-01,하빈체육공원건너,2,32
2021-05-01,하빈체육공원앞,217,1
2021-05-01,하빈초등학교앞,109,0
2021-05-01,하산1리,317,0
2021-05-01,하산2리,108,0
2021-05-01,하산스무지(종점),203,22
2021-05-01,하양대구은행,6199,1391
2021-05-01,하양시외버스터미널,4115,2847
2021-05-01,하양시외버스터미널 건너,8326,751
2021-05-01,하양시장,638,989
2021-05-01,하양시장 건너,972,573
2021-05-01,하양역,9232,3141
2021-05-01,하양역 건너,9189,1453
2021-05-01,하양종점(518번) 건너,0,28
2021-05-01,하양청구2차타운,212,223
2021-05-01,하양청구2차타운 건너,1345,77
2021-05-01,하양초등학교,6674,3191
2021-05-01,하양초등학교 건너,13178,3547
2021-05-01,하양코아루아파트,1524,91
2021-05-01,하양한전,353,399
2021-05-01,하양한전 건너,1681,381
2021-05-01,하양황제맨션,3766,3408
2021-05-01,하장1리,27,0
2021-05-01,하장1리,0,5
2021-05-01,하장3거리,0,4
2021-05-01,하장3거리,51,0
2021-05-01,학남고등학교건너,1644,371
2021-05-01,학남고등학교앞,2724,495
2021-05-01,학남초등학교건너,5,16
2021-05-01,학남초등학교앞,157,171
2021-05-01,학명리,0,16
2021-05-01,학명리 건너1,12,0
2021-05-01,학명리 건너2,85,0
2021-05-01,학명리(등골마을건너),1,0
2021-05-01,학명리입구,26,0
2021-05-01,학산공원1,1109,1299
2021-05-01,학산공원2,5437,867
2021-05-01,학산아파트건너,384,152
2021-05-01,학산아파트앞,1124,52
2021-05-01,학정청아람1,1177,1291
2021-05-01,학정청아람2,2254,47
2021-05-01,학정청아람건너,9742,184
2021-05-01,학정청아람앞,271,741
2021-05-01,한가람타운앞,12866,2402
2021-05-01,한걸고정마을,106,0
2021-05-01,한걸마을건너,299,3
2021-05-01,한걸마을앞,8,102
2021-05-01,한국가스공사건너,379,120
2021-05-01,한국가스공사앞,269,178
2021-05-01,한국건강관리협회건너,1882,607
2021-05-01,한국건강관리협회앞,7014,639
2021-05-01,한국교육학술정보원앞,69,334
2021-05-01,한국농어촌공사건너,8221,4877
2021-05-01,한국농어촌공사앞,6028,729
2021-05-01,한국뇌연구원앞,152,47
2021-05-01,한국도로공사건너,128,480
2021-05-01,한국도로공사앞,4005,117
2021-05-01,한국로봇산업진흥원건너,2660,585
2021-05-01,한국로봇산업진흥원앞,2007,1215
2021-05-01,한국로봇산업진흥원후문건너,164,117
2021-05-01,한국로봇산업진흥원후문앞,347,425
2021-05-01,한국방송통신대학교건너,1512,585
2021-05-01,한국방송통신대학교앞,385,379
2021-05-01,한국방송통신전파진흥원건너,3760,4354
2021-05-01,한국방송통신전파진흥원앞,3272,1155
2021-05-01,한국부동산원앞,450,159
2021-05-01,한국부동산원앞2,65,84
2021-05-01,한국산업단지공단앞,1599,152
2021-05-01,한국산업은행성서지점건너,513,1075
2021-05-01,한국산업은행성서지점앞,3152,39
2021-05-01,한국산업인력공단건너,2268,65
2021-05-01,한국산업인력공단앞,38,306
2021-05-01,한국생산기술연구원건너,87,36
2021-05-01,한국생산기술연구원앞,340,25
2021-05-01,한국섬유개발연구원건너,2906,1176
2021-05-01,한국섬유개발연구원앞,3645,992
2021-05-01,한국전자통신연구원앞,6,2
2021-05-01,한국제지건너,0,3
2021-05-01,한국제지앞,1,5
2021-05-01,한국지능정보사회진흥원,299,113
2021-05-01,한국클래드텍건너,423,30
2021-05-01,한국클래드텍앞,2,97
2021-05-01,한국타이어,144,1121
2021-05-01,한국타이어건너,270,52
2021-05-01,한국패션센터,2347,143
2021-05-01,한국폴리텍VI대구대학건너,14260,3551
2021-05-01,한국폴리텍VI대구대학앞,9357,6139
2021-05-01,한국폴리텍대학(영남융합기술캠퍼스),1467,4957
2021-05-01,한국한의학연구원앞,25,319
2021-05-01,한국환경공단건너,61,27
2021-05-01,한국환경공단앞,117,48
2021-05-01,한남중미용정보고등학교건너,4944,3945
2021-05-01,한남중미용정보고등학교앞,5399,691
2021-05-01,한도아파트앞,4606,25
2021-05-01,한라하우젠트,174,783
2021-05-01,한라하우젠트건너,4324,578
2021-05-01,한마음주유소건너,1230,382
2021-05-01,한마음주유소앞,1689,480
2021-05-01,한샘교회,2991,1518
2021-05-01,한샘교회건너,1278,1396
2021-05-01,한서기전건너,219,16
2021-05-01,한서기전앞,319,16
2021-05-01,한양산호아파트건너,1033,61
2021-05-01,한양산호아파트앞,170,24
2021-05-01,한양수정아파트,190,138
2021-05-01,한영한마음아동병원건너,10991,3106
2021-05-01,한영한마음아동병원앞,24908,14047
2021-05-01,한전동대구지사,16637,4023
2021-05-01,한전동대구지사건너,11568,2566
2021-05-01,한전서대구지사건너,15386,7854
2021-05-01,한전서대구지사앞,14348,3505
2021-05-01,한정3리,58,0
2021-05-01,한정리(한정초교),72,0
2021-05-01,한정리(한정초교건너),4,3
2021-05-01,한화꿈에그린건너1,968,1041
2021-05-01,한화꿈에그린건너2,617,519
2021-05-01,한화꿈에그린앞,10015,2946
2021-05-01,함지초등학교건너,844,351
2021-05-01,함지초등학교앞,4235,172
2021-05-01,항공교통본부건너,0,26
2021-05-01,항공교통본부앞,41,0
2021-05-01,해안동행정복지센터,193,88
2021-05-01,해안역(1번출구),7152,1349
2021-05-01,해안역(3번출구),4861,3052
2021-05-01,해안초등학교뒤,3,60
2021-05-01,행정1리앞,0,5
2021-05-01,행정2리건너,0,9
2021-05-01,행정2리앞,37,20
2021-05-01,행정리,0,16
2021-05-01,행정리(한천서원),201,3
2021-05-01,헬로TV대구방송건너,7835,2207
2021-05-01,헬로TV대구방송앞,4079,3288
2021-05-01,혁신2근린공원,568,74
2021-05-01,혁신도시입구1,3761,814
2021-05-01,혁신도시입구2,1281,866
2021-05-01,혁신이노힐즈아파트건너,405,372
2021-05-01,혁신이노힐즈아파트앞,3219,222
2021-05-01,현내1리,95,1
2021-05-01,현내2리중방마을건너,52,2
2021-05-01,현내2리중방마을앞,0,1
2021-05-01,현대공원,1,2
2021-05-01,현대금속,721,658
2021-05-01,현대메카닉스건너,45,0
2021-05-01,현대메카닉스앞,2,5
2021-05-01,현대백화점.동아쇼핑건너,8973,3197
2021-05-01,현대시장건너,6851,697
2021-05-01,현대시장앞,2791,2480
2021-05-01,현대해상건너,12313,6829
2021-05-01,현대해상앞,10033,2742
2021-05-01,현충로역(3번출구),18691,5519
2021-05-01,현충로역(4번출구),15287,6983
2021-05-01,현충삼거리1,64,379
2021-05-01,현충삼거리2,2741,93
2021-05-01,현풍경남은행건너,6,1
2021-05-01,현풍경남은행앞,8,1
2021-05-01,현풍고속도로밑,231,31
2021-05-01,현풍농협,1678,146
2021-05-01,현풍백년도깨비시장건너,942,234
2021-05-01,현풍백년도깨비시장앞,2548,182
2021-05-01,현풍삼거리,101,30
2021-05-01,현풍새마을금고,2375,621
2021-05-01,현풍운전시험장,297,18
2021-05-01,현풍읍행정복지센터앞,0,1
2021-05-01,현풍주공아파트,70,279
2021-05-01,현풍주공아파트앞,499,81
2021-05-01,현풍중고등학교,1567,181
2021-05-01,현풍중고등학교건너,189,21
2021-05-01,현풍할매곰탕,1502,284
2021-05-01,현풍할매곰탕건너,281,178
2021-05-01,현흥2리(경산방향),409,9
2021-05-01,현흥2리(진량방향),0,13
2021-05-01,현흥리(경산방향),7,9
2021-05-01,현흥리(진량방향),77,37
2021-05-01,현흥초교,11,16
2021-05-01,현흥초교 건너,263,25
2021-05-01,협성휴포레강북건너,74,167
2021-05-01,협성휴포레강북앞,260,87
2021-05-01,혜성정공,12,64
2021-05-01,호산초등학교건너,175,25
2021-05-01,호산초등학교앞,146,602
2021-05-01,호촌2리(다산방향),86,71
2021-05-01,호촌2리(화원방향),1026,24
2021-05-01,호촌리1,112,14
2021-05-01,호촌리2,22,433
2021-05-01,호텔수성건너,2997,579
2021-05-01,호텔수성앞,3481,531
2021-05-01,홈플러스내당점건너,7527,794
2021-05-01,홈플러스내당점앞,4614,2728
2021-05-01,홈플러스동촌점건너,3446,2947
2021-05-01,홈플러스동촌점앞,7477,1355
2021-05-01,홈플러스칠곡점건너,4316,584
2021-05-01,홈플러스칠곡점앞,4292,2839
2021-05-01,홍천사건너,887,22
2021-05-01,홍천사입구,52,175
2021-05-01,화남초등학교건너,1136,397
2021-05-01,화남초등학교앞,2788,401
2021-05-01,화동초등학교건너,843,377
2021-05-01,화동초등학교앞,471,52
2021-05-01,화랑교1,845,3885
2021-05-01,화랑교2,7306,393
2021-05-01,화산분동건너,154,1
2021-05-01,화산분동앞,8,179
2021-05-01,화성그랜드건너,228,452
2021-05-01,화성그랜드앞,307,116
2021-05-01,화성센트럴파크,754,462
2021-05-01,화성쌍용타운건너,590,63
2021-05-01,화성쌍용타운앞1,551,610
2021-05-01,화성쌍용타운앞2,126,1310
2021-05-01,화성전문요양원건너,75,91
2021-05-01,화성전문요양원앞,587,394
2021-05-01,화성파크드림A,2067,3
2021-05-01,화성파크드림A 건너,9,176
2021-05-01,화성파크드림이스트밸리아파트,344,102
2021-05-01,화성파크뷰건너,4875,236
2021-05-01,화성파크뷰앞,356,2172
2021-05-01,화영테크건너,217,149
2021-05-01,화영테크앞,260,21
2021-05-01,화원고등학교건너,16064,614
2021-05-01,화원고등학교앞,4315,9436
2021-05-01,화원농협주유소건너,1663,627
2021-05-01,화원농협주유소앞,3637,7260
2021-05-01,화원본리1교1,199,1
2021-05-01,화원본리1교2,153,15
2021-05-01,화원삼주타운건너,4036,554
2021-05-01,화원삼주타운앞,184,90
2021-05-01,화원시장건너,2109,842
2021-05-01,화원시장앞,758,565
2021-05-01,화원영농자재판매상건너,35,2
2021-05-01,화원영농자재판매상앞,3,18
2021-05-01,화원유원지,108,38
2021-05-01,화원유원지(사문진주막촌),19127,5618
2021-05-01,화원유원지건너,594,28
2021-05-01,화원유원지입구,97,229
2021-05-01,화원초등학교건너,27468,2769
2021-05-01,화원초등학교앞,14334,6643
2021-05-01,화전동1,11,28
2021-05-01,화전동2,457,8
2021-05-01,황금2동치안센터건너,949,746
2021-05-01,황금2동치안센터앞,2528,257
2021-05-01,황금고가교네거리,350,114
2021-05-01,황금네거리1,13820,931
2021-05-01,황금네거리2,7084,3785
2021-05-01,황금시장건너,239,128
2021-05-01,황금시장앞,1530,84
2021-05-01,황금초등학교건너,1733,1057
2021-05-01,황금초등학교앞,3744,252
2021-05-01,황금힐스테이트,3828,1751
2021-05-01,황제맨션건너,3317,4916
2021-05-01,황제맨션앞,2498,672
2021-05-01,효동초등학교건너,4120,1305
2021-05-01,효동초등학교앞,6484,1617
2021-05-01,효림엑스이,287,61
2021-05-01,효목1동행정복지센터,489,326
2021-05-01,효목2동행정복지센터,1539,350
2021-05-01,효목네거리1,4813,1064
2021-05-01,효목네거리2,1351,1418
2021-05-01,효목네거리3,4467,2851
2021-05-01,효목시장(남편),1321,248
2021-05-01,효성타운앞,7985,942
2021-05-01,효신초등학교앞,3346,693
2021-05-01,효자강순항나무,138,0
2021-05-01,흥사단 대구지부건너,2312,541
2021-05-01,흥사단 대구지부앞,1688,4581
2021-05-01,흥성정공건너,251,2
2021-05-01,흥성정공앞,211,40
2021-05-01,희망교1,674,134
2021-05-01,희망교2,742,85
2021-05-01,희성전자건너,173,21
2021-05-01,희성전자앞,105,57
2021-05-01,힐스테이트A,1125,104
2021-05-01,힐스테이트A건너,560,249
2021-06-01,(구)현풍시외버스터미널,348,82
2021-06-01,(주)성안건너,60,174
2021-06-01,(주)영화건너,1,106
2021-06-01,(주)영화앞,373,1
2021-06-01,1차서한화성타운건너,191,138
2021-06-01,1차서한화성타운앞,573,99
2021-06-01,2.28기념중앙공원건너1,36020,10227
2021-06-01,2.28기념중앙공원건너2,4954,3268
2021-06-01,2.28기념중앙공원앞,72034,11021
2021-06-01,2차대자연맨션건너,1398,598
2021-06-01,2차대자연맨션앞,7621,1058
2021-06-01,2차서한화성타운건너,30317,1930
2021-06-01,2차서한화성타운앞,13967,3977
2021-06-01,2호선반월당역1,16372,3509
2021-06-01,2호선반월당역2,9416,3744
2021-06-01,808종점,80,0
2021-06-01,CBS방송국건너,4553,2068
2021-06-01,CBS방송국앞,2801,1610
2021-06-01,CGV대구한일건너,67487,13699
2021-06-01,CGV대구한일앞,22648,2428
2021-06-01,DGB대구은행파크남편건너,882,364
2021-06-01,DGB대구은행파크남편앞,964,399
2021-06-01,DGB대구은행파크동편건너,4021,3546
2021-06-01,DGB대구은행파크동편앞,2952,380
2021-06-01,e-편한세상월배건너,1029,87
2021-06-01,e-편한세상월배앞,109,122
2021-06-01,e편한세상대구금호건너,9006,55
2021-06-01,e편한세상대구금호앞,278,468
2021-06-01,IHL건너,2,48
2021-06-01,IHL앞,60,1
2021-06-01,K-2입구,1535,1125
2021-06-01,K2관사입구(종점),524,39
2021-06-01,KT남대구지사건너1,7914,2842
2021-06-01,KT남대구지사건너2,3418,1329
2021-06-01,KT남대구지사앞1,17890,6414
2021-06-01,KT남대구지사앞2,2295,2151
2021-06-01,KT동대구지사건너,13324,13778
2021-06-01,KT동대구지사앞,12153,1342
2021-06-01,KT북대구지사건너,1266,220
2021-06-01,KT북대구지사앞,2891,437
2021-06-01,KT서대구지사건너,13781,2951
2021-06-01,KT서대구지사앞,10088,4931
2021-06-01,LG물류센터건너,5305,2578
2021-06-01,LG물류센터앞,6317,2952
2021-06-01,LH10단지아파트건너,133,3476
2021-06-01,LH10단지아파트앞,28,943
2021-06-01,LH13단지아파트앞,2,6
2021-06-01,LH14단지아파트,1138,213
2021-06-01,LH천년나무2단지건너,7879,562
2021-06-01,LH천년나무2단지앞,2473,507
2021-06-01,NH농협혁신도시지점건너,7,173
2021-06-01,NH농협혁신도시지점앞,3377,413
2021-06-01,SD아이프라임강북아파트,5866,412
2021-06-01,SK리더스뷰건너,6992,1670
2021-06-01,SK리더스뷰앞,4705,1821
2021-06-01,STX메탈건너,1064,3204
2021-06-01,STX메탈앞,28,932
2021-06-01,TBC건너,11861,1047
2021-06-01,TBC앞,3465,2905
2021-06-01,㈜윔스건너,83,379
2021-06-01,㈜윔스앞,328,25
2021-06-01,가산리,24,0
2021-06-01,가산면행정복지센터,7,3
2021-06-01,가산산성 진남문,8,3
2021-06-01,가산산성주차장앞,61,2
2021-06-01,가좌교차로,9,0
2021-06-01,가좌삼거리,5,11
2021-06-01,가창119안전센터,494,139
2021-06-01,가창농협건너,2686,2546
2021-06-01,가창농협앞,10456,509
2021-06-01,가창댐,1,8
2021-06-01,가창댐1,6,145
2021-06-01,가창면행정복지센터건너,2739,1385
2021-06-01,가창면행정복지센터앞,5330,1117
2021-06-01,가창중학교건너,2182,58
2021-06-01,가창중학교앞,97,260
2021-06-01,가창초등학교건너,3235,360
2021-06-01,가창초등학교건너2,157,34
2021-06-01,가창초등학교앞,1108,86
2021-06-01,가천동건너,148,8
2021-06-01,가천동앞,21,16
2021-06-01,가천리,2,7
2021-06-01,가천입구,3,0
2021-06-01,가천입구건너,2,0
2021-06-01,가태2리마을입구,20,1
2021-06-01,가태리마을회관건너,62,32
2021-06-01,가태리마을회관앞,9,2
2021-06-01,각산비나리공원건너,1354,212
2021-06-01,각산비나리공원앞,2277,156
2021-06-01,각산역(1번출구),3274,1282
2021-06-01,각산역(2번출구),1609,1559
2021-06-01,각산태영데시앙건너,3104,3381
2021-06-01,각산푸르지오,2532,1302
2021-06-01,갈실마을회관종점,355,3
2021-06-01,감문1리1,3,26
2021-06-01,감문1리2,117,1
2021-06-01,감문1리3,8,11
2021-06-01,감문1리4,10,0
2021-06-01,감문리(삼실)건너,46,0
2021-06-01,감문리(삼실)앞,3,11
2021-06-01,감삼네거리1,11270,4440
2021-06-01,감삼역(3번출구),30481,13456
2021-06-01,감삼초등학교건너,9779,1661
2021-06-01,감삼초등학교앞,8159,1262
2021-06-01,갓골건너,244,0
2021-06-01,갓골앞,2,36
2021-06-01,갓바위,10789,726
2021-06-01,강남약국건너,39076,8292
2021-06-01,강남약국앞1,25129,6855
2021-06-01,강남약국앞2,7113,857
2021-06-01,강동중·고등학교,3,53
2021-06-01,강동중·고등학교건너,1762,0
2021-06-01,강동초교건너,676,17
2021-06-01,강동초교앞,8,38
2021-06-01,강변동서마을건너,4116,146
2021-06-01,강변동서마을앞,3100,1367
2021-06-01,강북경찰서건너,1438,1597
2021-06-01,강북경찰서앞,5008,551
2021-06-01,강북소방서건너,1319,855
2021-06-01,강북소방서앞,11309,863
2021-06-01,강북중학교건너,923,733
2021-06-01,강북중학교앞,5633,117
2021-06-01,강산아파트건너,4639,9349
2021-06-01,강산아파트앞,5742,3675
2021-06-01,강서소방서건너,352,4132
2021-06-01,강서소방서앞,4187,85
2021-06-01,강정(종점),46,3
2021-06-01,강정보(디아크문화관)건너,4,12
2021-06-01,강정보(디아크문화관)입구,265,21
2021-06-01,강창교1(성서방향),3402,269
2021-06-01,강창교2(다사방향),187,745
2021-06-01,강창역(1번출구),4771,1586
2021-06-01,강창역(2번출구),20060,792
2021-06-01,강창하이츠,7330,305
2021-06-01,거동교1,2454,1331
2021-06-01,거동교2,1973,659
2021-06-01,건들바위건너,756,637
2021-06-01,건들바위앞,218,722
2021-06-01,건영아파트건너,5224,4982
2021-06-01,건영캐스빌건너,7253,1325
2021-06-01,건영캐스빌앞,4955,1360
2021-06-01,검단동대구축협앞,2792,13
2021-06-01,검단동행정복지센터1,860,31
2021-06-01,검단동행정복지센터2,4,500
2021-06-01,검단동행정복지센터건너,7148,63
2021-06-01,검단동행정복지센터앞,20,584
2021-06-01,검단상가아파트건너,6,18
2021-06-01,검단상가아파트앞,624,53
2021-06-01,검단유성아파트(서편),8380,1481
2021-06-01,검단유성아파트건너,3916,1201
2021-06-01,검단유성아파트앞,15959,3298
2021-06-01,경기장네거리1,3205,865
2021-06-01,경기장네거리2,2858,244
2021-06-01,경남신성A,5258,423
2021-06-01,경남신성A 건너,2931,1650
2021-06-01,경대교2,5266,735
2021-06-01,경대교건너,636,96
2021-06-01,경대교앞,1595,1148
2021-06-01,경대사대부설고등학교앞,18200,7819
2021-06-01,경덕여고,1859,663
2021-06-01,경동산업앞,56,2
2021-06-01,경명여고건너,2257,423
2021-06-01,경명여고앞,1559,1011
2021-06-01,경북고등학교건너,9688,3461
2021-06-01,경북고등학교앞,13702,1298
2021-06-01,경북공고건너,5119,3725
2021-06-01,경북공고앞,6385,4239
2021-06-01,경북교통,2369,7440
2021-06-01,경북교통앞,2758,2502
2021-06-01,경북기계공고건너,7340,3883
2021-06-01,경북기계공고앞,6681,3377
2021-06-01,경북농업기술원건너,14,51
2021-06-01,경북농업기술원앞,26,1
2021-06-01,경북농업기술원입구,65,64
2021-06-01,경북대체육센터건너,11055,575
2021-06-01,경북대체육센터앞,13911,8540
2021-06-01,경북대학교 경상대학건너,4613,2862
2021-06-01,경북대학교 경상대학앞,20815,2777
2021-06-01,경북대학교병원건너,12330,6657
2021-06-01,경북대학교병원앞,24167,4667
2021-06-01,경북대학교북문건너,48026,2744
2021-06-01,경북대학교북문앞,9279,4796
2021-06-01,경북대학교서문건너,5126,1536
2021-06-01,경북대학교서문앞,2407,1735
