년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2025-04-30,성원아파트건너,7111007600,승차,1,7,20,5,1,2,1,1,1,1,1,1,2,4,7,3,2,1,0
2025-04-30,성원아파트건너,7111007600,하차,0,0,0,2,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0
2025-04-30,대동금속건너,7111007700,승차,0,1,2,10,1,1,1,1,1,1,3,2,6,3,7,10,1,0,0
2025-04-30,대동금속건너,7111007700,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,대동금속앞,7111007800,승차,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,0,0,0
2025-04-30,대동금속앞,7111007800,하차,0,2,5,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0
2025-04-30,평화씨엠비앞,7111007900,승차,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0
2025-04-30,평화씨엠비앞,7111007900,하차,0,1,4,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0
2025-04-30,평화씨엠비건너,7111008000,승차,0,1,1,4,1,1,1,2,0,1,1,1,4,3,1,3,1,0,0
2025-04-30,평화씨엠비건너,7111008000,하차,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,달성군민운동장앞,7111008100,승차,0,3,12,3,4,5,5,4,4,4,5,4,5,5,2,1,1,0,0
2025-04-30,달성군민운동장앞,7111008100,하차,0,0,0,1,1,1,1,2,1,2,1,2,3,3,1,2,1,0,0
2025-04-30,달성군민운동장건너,7111008200,승차,0,8,6,5,4,4,5,6,5,6,5,5,6,5,4,3,2,0,0
2025-04-30,달성군민운동장건너,7111008200,하차,0,0,0,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2025-04-30,평광3차아파트,7111008300,승차,2,19,58,18,17,14,14,11,9,8,12,11,8,9,5,5,3,2,1
2025-04-30,평광3차아파트,7111008300,하차,0,0,1,2,2,2,2,2,1,2,2,3,2,2,3,1,1,0,0
2025-04-30,평광3차아파트건너,7111008400,승차,2,13,24,18,13,12,9,9,10,7,6,6,7,7,7,3,2,2,0
2025-04-30,평광3차아파트건너,7111008400,하차,0,0,1,2,2,1,1,2,3,1,2,2,3,3,1,2,1,0,0
2025-04-30,달성산업단지건너,7111008500,승차,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
2025-04-30,달성산업단지건너,7111008500,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,관리공단,7111008600,승차,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
2025-04-30,관리공단,7111008600,하차,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,주식회사대동앞,7111008700,승차,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2025-04-30,주식회사대동앞,7111008700,하차,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0
2025-04-30,유신섬유네거리2,7111008800,승차,0,3,5,8,1,1,2,2,2,2,4,5,9,7,7,13,2,1,0
2025-04-30,유신섬유네거리2,7111008800,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,이천리(시내방향),7111008900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,이천리(시내방향),7111008900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,이천리(시외방향),7111009000,승차,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-04-30,이천리(시외방향),7111009000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,달천리(시내방향),7111009100,승차,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-30,달천리(시내방향),7111009100,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,달천리(시외방향),7111009200,승차,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,달천리(시외방향),7111009200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,박곡리(시내방향),7111009300,승차,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,박곡리(시외방향),7111009400,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,박곡리(시외방향),7111009400,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,박곡리해랑포건너,7111009500,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,박곡리해랑포건너,7111009500,하차,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-30,박곡리해랑포앞,7111009600,승차,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,박곡리해랑포앞,7111009600,하차,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025-04-30,방천리1,7111009700,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025-04-30,방천리1,7111009700,하차,0,0,4,3,2,2,1,2,2,1,2,1,2,3,1,1,1,0,0
2025-04-30,강서소방서건너,7111009800,승차,0,0,2,2,1,2,1,1,1,2,1,1,1,1,1,0,1,0,0
2025-04-30,강서소방서건너,7111009800,하차,0,3,10,11,9,12,10,10,10,14,14,16,17,16,11,8,6,4,1
2025-04-30,강창교1(성서방향),7111009900,승차,0,3,11,12,5,6,3,4,5,5,6,10,6,5,6,4,3,1,0
2025-04-30,강창교1(성서방향),7111009900,하차,0,0,0,2,0,0,1,0,1,0,1,1,2,1,1,1,1,0,0
2025-04-30,대실역(1번출구),7111010000,승차,1,7,9,34,17,32,33,26,24,30,32,40,36,45,30,27,22,19,6
2025-04-30,대실역(1번출구),7111010000,하차,0,2,15,16,10,11,11,13,14,15,17,20,22,23,12,7,7,4,2
2025-04-30,대실역(2번출구),7111010100,승차,7,23,70,78,55,54,60,55,58,58,66,69,70,83,66,64,54,37,0
2025-04-30,대실역(2번출구),7111010100,하차,0,1,4,5,5,3,4,4,4,3,4,3,4,2,2,1,0,0,0
2025-04-30,매곡사거리2,7111010200,승차,5,20,60,45,32,26,21,27,22,19,19,18,20,21,13,8,6,3,0
2025-04-30,매곡사거리2,7111010200,하차,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0
2025-04-30,건영캐스빌앞,7111010300,승차,2,3,17,13,8,7,10,8,6,12,22,42,11,10,6,3,3,4,0
2025-04-30,건영캐스빌앞,7111010300,하차,0,2,4,9,3,2,3,5,5,4,6,6,7,8,6,4,3,3,1
2025-04-30,다사농협주유소건너,7111010500,승차,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2025-04-30,다사농협주유소건너,7111010500,하차,0,2,1,4,2,3,3,4,5,4,5,7,6,7,4,4,2,2,1
2025-04-30,다사농협주유소앞,7111010600,승차,1,10,24,21,14,12,11,12,13,11,11,15,16,22,12,7,6,4,0
2025-04-30,다사농협주유소앞,7111010600,하차,0,0,2,2,1,0,1,1,0,1,1,1,1,2,1,1,0,1,0
2025-04-30,서재보성타운건너,7111010700,승차,4,21,74,42,25,19,20,19,23,16,26,22,20,21,12,10,7,3,0
2025-04-30,서재보성타운건너,7111010700,하차,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2025-04-30,서재보성타운앞,7111010800,승차,1,2,5,3,3,2,3,2,2,3,2,2,1,3,1,1,1,0,0
2025-04-30,서재보성타운앞,7111010800,하차,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,0,1,1,0
2025-04-30,성주사앞,7111010900,승차,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2025-04-30,성주사앞,7111010900,하차,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,단산리(종점),7111011000,승차,0,2,0,2,2,2,2,0,3,2,2,3,0,1,0,0,0,0,0
2025-04-30,단산리(종점),7111011000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리입구1,7111011200,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리입구1,7111011200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리입구2,7111011300,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리입구2,7111011300,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,성주사건너,7111011400,승차,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2025-04-30,성주사건너,7111011400,하차,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
2025-04-30,서재금봉타운,7111011500,승차,3,5,12,14,11,8,6,9,7,5,4,7,5,10,4,4,3,2,0
2025-04-30,서재금봉타운,7111011500,하차,0,0,1,5,2,3,4,4,5,5,7,8,7,8,6,7,5,4,2
2025-04-30,서재금봉타운건너,7111011600,승차,8,39,116,83,62,46,39,45,42,38,64,57,44,36,23,16,12,9,1
2025-04-30,서재금봉타운건너,7111011600,하차,0,1,3,1,1,1,1,1,1,1,2,2,3,4,2,1,2,1,0
2025-04-30,명곡리1,7111011800,승차,3,25,38,39,22,18,21,24,26,29,33,52,47,44,38,29,28,21,0
2025-04-30,명곡리1,7111011800,하차,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,0
2025-04-30,명곡리2,7111011900,승차,1,3,16,7,4,4,2,5,4,5,6,6,7,5,3,2,3,2,1
2025-04-30,명곡리2,7111011900,하차,0,1,3,3,2,2,2,3,2,3,4,3,2,3,2,2,1,1,0
2025-04-30,천내우방1차,7111012000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,논공읍행정복지센터건너1,7111012200,승차,1,1,2,5,4,4,2,2,2,3,2,3,4,2,1,1,1,0,0
2025-04-30,논공읍행정복지센터건너1,7111012200,하차,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
2025-04-30,논공읍행정복지센터앞,7111012300,승차,0,2,4,1,2,2,2,1,1,2,2,2,3,3,2,2,0,0,0
2025-04-30,논공읍행정복지센터앞,7111012300,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,삼리1리1,7111012500,승차,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-30,삼리1리1,7111012500,하차,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-30,금포초등학교건너,7111012600,승차,0,1,4,3,2,2,2,2,1,2,3,3,3,4,2,1,0,1,0
2025-04-30,금포초등학교건너,7111012600,하차,0,0,2,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
2025-04-30,금포초등학교,7111012700,승차,1,1,2,3,4,5,6,6,6,5,5,7,10,15,4,1,1,1,0
2025-04-30,금포초등학교,7111012700,하차,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
2025-04-30,논공삼거리2,7111012800,승차,1,2,10,3,1,1,1,1,1,1,1,0,0,1,4,1,0,0,0
2025-04-30,논공삼거리2,7111012800,하차,0,0,2,2,0,0,1,1,1,2,2,1,2,2,1,2,1,1,0
2025-04-30,북리1,7111012900,승차,4,18,44,17,14,11,9,11,10,11,12,10,12,12,15,8,4,2,0
2025-04-30,북리1,7111012900,하차,0,3,2,2,2,2,2,3,4,5,5,6,8,10,7,4,3,2,0
2025-04-30,북리2,7111013000,승차,8,21,45,30,26,25,22,23,16,14,12,15,16,16,15,9,6,4,0
2025-04-30,북리2,7111013000,하차,0,1,1,3,1,1,1,1,1,1,2,2,2,3,3,4,2,1,0
2025-04-30,한세모빌리티건너,7111013100,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,한세모빌리티건너,7111013100,하차,0,5,4,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0
2025-04-30,한세모빌리티앞,7111013200,승차,0,0,1,0,1,1,1,1,1,1,1,1,2,2,1,0,0,0,0
2025-04-30,한세모빌리티앞,7111013200,하차,0,1,0,1,0,0,0,1,0,0,1,1,2,1,2,2,1,0,0
2025-04-30,현풍농협,7111013300,승차,0,3,10,5,4,5,3,4,3,2,5,7,5,3,3,1,2,1,0
2025-04-30,현풍농협,7111013300,하차,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025-04-30,현풍주공아파트,7111013400,승차,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
2025-04-30,현풍주공아파트,7111013400,하차,0,0,1,0,0,0,1,1,0,1,1,1,2,0,0,0,0,1,0
2025-04-30,냉천2리,7111013600,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,냉천2리,7111013600,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,상원리(마을회관)1,7111013800,승차,0,1,0,1,2,2,0,2,2,2,2,0,2,1,1,0,0,0,0
2025-04-30,우록리(종점),7111014200,승차,1,1,3,2,4,3,3,4,3,5,8,4,5,2,1,1,0,0,0
2025-04-30,우록리(종점),7111014200,하차,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,설화명곡역(4번출구),7111014300,승차,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,설화명곡역(4번출구),7111014300,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,명곡미래빌3단지건너,7111014400,승차,0,2,11,10,6,6,5,4,5,5,4,4,3,3,3,3,1,1,0
2025-04-30,명곡미래빌3단지건너,7111014400,하차,0,4,7,7,6,3,3,3,3,2,4,3,2,2,2,1,1,1,0
2025-04-30,대구텍앞,7111014800,승차,1,2,4,4,4,4,4,7,9,9,13,16,21,12,4,5,3,3,0
2025-04-30,대구텍앞,7111014800,하차,0,1,2,2,3,2,3,4,4,5,7,7,6,5,2,1,1,0,0
2025-04-30,동곡리,7111014900,승차,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,동곡리,7111014900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,달서중고등학교건너,7111015000,승차,0,0,0,2,0,1,0,1,1,1,0,4,1,0,0,0,0,0,0
2025-04-30,달서중고등학교건너,7111015000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,감문리(삼실)앞,7111015100,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,감문리(삼실)앞,7111015100,하차,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2025-04-30,묘2리(고려정밀),7111015300,승차,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,묘1리,7111015400,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,대구교도소앞,7111015500,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,대구교도소앞,7111015500,하차,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,감문1리1,7111015600,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,감문1리1,7111015600,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,감문1리2,7111015700,승차,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2025-04-30,감문1리2,7111015700,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,감문1리3,7111015800,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,감문1리3,7111015800,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,하빈면행정복지센터앞,7111016000,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,하빈면행정복지센터앞,7111016000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,하빈초등학교앞,7111016100,승차,0,0,2,0,1,0,2,1,1,0,1,1,0,1,0,0,0,0,0
2025-04-30,하빈면행정복지센터건너,7111016200,승차,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
2025-04-30,하빈면행정복지센터건너,7111016200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,하빈우체국앞,7111016300,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,하빈우체국앞,7111016300,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,현내2리중방마을앞,7111016400,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,현내2리중방마을건너,7111016500,승차,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,현내1리,7111016600,승차,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2025-04-30,무등2리,7111016700,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,무등2리,7111016700,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,무등1리1,7111016800,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,무등1리1,7111016800,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,무등1리2,7111016900,승차,0,0,0,2,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0
2025-04-30,대평교회앞,7111017000,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,대평교회앞,7111017000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,서재문화체육센터앞1,7111017100,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,서재문화체육센터앞1,7111017100,하차,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,0,1,1,0
2025-04-30,서재문화체육센터건너,7111017200,승차,0,0,2,1,1,1,2,3,3,2,2,7,13,9,2,1,0,0,0
2025-04-30,서재문화체육센터건너,7111017200,하차,0,0,0,1,2,1,0,1,1,1,2,1,1,4,1,1,1,0,0
2025-04-30,교항2리회관,7111017400,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,교항2리회관,7111017400,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,금계초등학교(교항리),7111017500,승차,0,3,5,2,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0
2025-04-30,금계초등학교(교항리),7111017500,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025-04-30,옥포중앙교회앞,7111017600,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,옥포중앙교회앞,7111017600,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,신당리,7111017700,승차,0,0,1,1,1,3,1,2,1,2,0,2,1,0,1,0,0,0,0
2025-04-30,신당리,7111017700,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,옥포주유소앞,7111017800,승차,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2025-04-30,옥포주유소앞,7111017800,하차,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2025-04-30,송해공원,7111017900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,송해공원,7111017900,하차,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
2025-04-30,반송리,7111018000,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,반송리,7111018000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,솔비식당입구,7111018200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,명곡미래빌2단지건너,7111018500,승차,0,2,9,7,4,4,4,4,4,3,9,13,7,8,6,6,5,6,3
2025-04-30,명곡미래빌2단지건너,7111018500,하차,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0
2025-04-30,명곡미래빌3단지앞,7111018600,승차,1,2,12,10,4,3,4,5,3,3,4,4,4,3,3,2,1,1,0
2025-04-30,명곡미래빌3단지앞,7111018600,하차,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,명곡미래빌4단지,7111018700,승차,2,3,5,9,6,3,3,4,2,2,3,2,5,4,3,2,1,0,0
2025-04-30,명곡미래빌4단지,7111018700,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,명곡미래빌1단지,7111018800,승차,2,8,21,9,11,7,8,6,8,6,4,5,4,2,2,1,1,0,0
2025-04-30,명곡미래빌1단지,7111018800,하차,0,1,0,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,0
2025-04-30,홍천사입구,7111019000,승차,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,홍천사입구,7111019000,하차,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2025-04-30,홍천사건너,7111019100,승차,0,0,2,2,2,2,3,2,4,3,4,4,4,2,1,0,0,0,0
2025-04-30,홍천사건너,7111019100,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,화원유원지(사문진주막촌),7111019200,승차,0,0,0,1,3,2,4,11,21,15,24,20,14,8,2,0,0,0,0
2025-04-30,화원유원지(사문진주막촌),7111019200,하차,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2025-04-30,다사고등학교앞,7111019300,승차,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,0,0,0
2025-04-30,다사고등학교앞,7111019300,하차,0,2,3,9,4,6,6,7,7,8,8,12,10,12,9,8,7,6,2
2025-04-30,강창하이츠,7111019400,승차,2,20,42,35,22,18,18,16,16,13,15,14,15,14,9,8,4,2,0
2025-04-30,강창하이츠,7111019400,하차,0,0,1,0,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0
2025-04-30,매곡사거리1,7111019500,승차,0,0,0,1,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0
2025-04-30,매곡사거리1,7111019500,하차,0,0,1,2,3,2,4,3,2,3,3,3,3,3,2,1,1,1,0
2025-04-30,다사읍행정복지센터건너,7111019600,승차,2,8,24,18,17,17,21,47,24,26,21,28,19,13,8,5,3,0,0
2025-04-30,다사읍행정복지센터건너,7111019600,하차,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2025-04-30,부곡리,7111019800,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,부곡리,7111019800,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,부곡리건너,7111019900,승차,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2025-04-30,부곡리건너,7111019900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리2,7111020000,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리2,7111020000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리1,7111020100,승차,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,문양리1,7111020100,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,동곡초등학교건너,7111020300,승차,0,0,1,1,2,1,2,1,2,2,1,3,3,2,1,1,0,0,0
2025-04-30,동곡초등학교건너,7111020300,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,봉촌1리1,7111020500,승차,0,1,3,1,6,5,5,2,2,7,4,4,8,0,3,0,0,0,0
2025-04-30,봉촌1리1,7111020500,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,봉촌리,7111020600,승차,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2025-04-30,하산1리,7111020800,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,세천리1,7111020900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-30,세천리1,7111020900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,다사읍행정복지센터서재출장소앞,7111021000,승차,1,0,2,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0
2025-04-30,다사읍행정복지센터서재출장소앞,7111021000,하차,0,1,1,2,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0
2025-04-30,화원시장앞,7111021100,승차,0,0,4,2,4,6,5,5,4,5,5,5,4,2,2,1,1,0,0
2025-04-30,화원시장앞,7111021100,하차,0,0,2,1,1,2,2,2,3,2,3,3,2,3,2,2,1,2,1
2025-04-30,화원시장건너,7111021200,승차,0,2,6,7,4,7,9,9,10,10,9,10,8,9,4,2,1,0,0
2025-04-30,화원시장건너,7111021200,하차,0,0,1,3,1,2,2,2,2,1,1,2,2,3,1,1,1,0,0
2025-04-30,본리지구건너,7111021300,승차,0,2,12,12,6,7,7,6,7,4,9,11,6,6,3,2,2,2,1
2025-04-30,본리지구건너,7111021300,하차,0,0,1,2,3,2,2,3,3,3,3,2,2,2,1,2,1,1,0
2025-04-30,본리지구앞,7111021400,승차,3,8,17,20,15,13,15,12,12,13,12,14,14,13,9,5,4,2,0
2025-04-30,본리지구앞,7111021400,하차,0,1,1,2,2,2,2,4,2,3,3,3,3,3,1,1,1,1,0
2025-04-30,시립희망원,7111021500,승차,0,1,13,7,5,6,3,3,3,3,3,3,2,3,2,2,1,1,1
2025-04-30,시립희망원,7111021500,하차,0,0,2,2,2,1,2,3,2,2,3,2,3,3,2,2,2,1,1
2025-04-30,대곡역그린빌,7111021600,승차,2,14,25,29,22,17,14,13,13,12,14,14,13,13,5,4,4,1,0
2025-04-30,대곡역그린빌,7111021600,하차,2,8,19,23,13,12,11,9,9,7,8,6,9,8,4,3,3,1,0
2025-04-30,정대1리(안매남),7111021700,승차,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2025-04-30,정대1리(바깥매남),7111021800,승차,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
2025-04-30,정대2리마을회관앞,7111021900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,행정리(한천서원),7111022200,승차,0,0,0,1,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0
2025-04-30,행정리(한천서원),7111022200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
